vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,5,378,379,mandatory
1,1,8,391,392,mandatory
1,1,9,399,400,mandatory
1,1,10,404,405,mandatory
1,1,14,427,428,mandatory
1,1,15,438,439,mandatory
1,1,16,489,490,mandatory
1,1,18,497,498,optional
1,1,20,505,506,mandatory
1,1,23,519,520,mandatory
1,1,24,526,527,mandatory
1,1,25,530,531,mandatory
1,1,27,537,538,optional
1,1,28,544,545,optional
1,1,29,551,552,mandatory
1,1,30,561,562,mandatory
2,1,1,418,419,mandatory
2,1,4,431,432,optional
2,1,5,437,438,mandatory
2,1,7,446,447,optional
2,1,8,453,454,mandatory
2,1,9,461,462,mandatory
2,1,10,466,467,mandatory
2,1,11,471,472,optional
2,1,14,486,487,mandatory
2,1,15,497,498,mandatory
2,1,16,533,534,mandatory
2,1,20,550,551,mandatory
2,1,21,555,556,optional
2,1,22,560,561,optional
2,1,23,566,567,mandatory
2,1,24,573,574,mandatory
2,1,25,577,578,mandatory
2,1,27,584,585,optional
2,1,29,597,598,mandatory
2,1,30,607,608,mandatory
3,1,1,479,480,mandatory
3,1,5,497,498,mandatory
3,1,8,510,511,mandatory
3,1,9,518,519,mandatory
3,1,10,523,524,mandatory
3,1,14,546,547,mandatory
3,1,15,557,558,mandatory
3,1,16,558,559,mandatory
3,1,17,564,565,optional
3,1,19,571,572,optional
3,1,20,576,577,mandatory
3,1,21,581,582,optional
3,1,23,589,590,mandatory
3,1,24,596,597,mandatory
3,1,25,600,601,mandatory
3,1,26,604,605,optional
3,1,27,609,610,optional
3,1,28,616,617,optional
3,1,29,623,624,mandatory
3,1,30,633,634,mandatory
4,1,1,498,499,mandatory
4,1,3,506,507,optional
4,1,4,512,513,optional
4,1,5,518,519,mandatory
4,1,7,527,528,optional
4,1,8,534,535,mandatory
4,1,9,542,543,mandatory
4,1,10,547,548,mandatory
4,1,12,555,556,optional
4,1,14,570,571,mandatory
4,1,15,581,582,mandatory
4,1,16,582,583,mandatory
4,1,17,588,589,optional
4,1,18,592,593,optional
4,1,19,598,599,optional
4,1,20,603,604,mandatory
4,1,22,611,612,optional
4,1,23,617,618,mandatory
4,1,24,624,625,mandatory
4,1,25,628,629,mandatory
4,1,29,647,648,mandatory
4,1,30,657,658,mandatory
