vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,3,364,365,mandatory
1,1,6,369,370,mandatory
1,1,8,373,374,mandatory
1,1,11,377,378,mandatory
1,1,13,381,382,mandatory
1,1,15,384,385,mandatory
1,1,18,388,389,mandatory
1,1,20,392,393,mandatory
1,1,23,398,399,mandatory
1,1,25,402,403,mandatory
1,1,26,437,438,mandatory
1,1,28,440,441,mandatory
1,1,31,445,446,mandatory
1,1,33,448,449,mandatory
1,1,36,453,454,mandatory
1,1,38,456,457,mandatory
1,1,39,459,460,optional
1,1,40,461,462,mandatory
1,1,43,465,466,mandatory
1,1,44,467,468,optional
1,1,45,469,470,mandatory
1,1,48,474,475,mandatory
1,1,50,478,479,mandatory
2,1,1,405,406,mandatory
2,1,3,409,410,mandatory
2,1,4,411,412,optional
2,1,6,416,417,mandatory
2,1,8,420,421,mandatory
2,1,11,424,425,mandatory
2,1,12,427,428,optional
2,1,13,429,430,mandatory
2,1,15,432,433,mandatory
2,1,16,434,435,optional
2,1,18,437,438,mandatory
2,1,20,441,442,mandatory
2,1,23,447,448,mandatory
2,1,25,451,452,mandatory
2,1,26,452,453,mandatory
2,1,28,455,456,mandatory
2,1,29,457,458,optional
2,1,31,460,461,mandatory
2,1,32,462,463,optional
2,1,33,465,466,mandatory
2,1,34,467,468,optional
2,1,36,470,471,mandatory
2,1,38,473,474,mandatory
2,1,40,477,478,mandatory
2,1,41,479,480,optional
2,1,43,482,483,mandatory
2,1,44,484,485,optional
2,1,45,486,487,mandatory
2,1,46,489,490,optional
2,1,47,492,493,optional
2,1,48,494,495,mandatory
2,1,50,498,499,mandatory
3,1,1,425,426,mandatory
3,1,3,429,430,mandatory
3,1,4,431,432,optional
3,1,6,436,437,mandatory
3,1,8,440,441,mandatory
3,1,11,444,445,mandatory
3,1,13,448,449,mandatory
3,1,15,451,452,mandatory
3,1,18,455,456,mandatory
3,1,20,459,460,mandatory
3,1,23,465,466,mandatory
3,1,25,469,470,mandatory
3,1,26,470,471,mandatory
3,1,28,473,474,mandatory
3,1,31,478,479,mandatory
3,1,33,481,482,mandatory
3,1,36,486,487,mandatory
3,1,38,489,490,mandatory
3,1,39,492,493,optional
3,1,40,494,495,mandatory
3,1,43,498,499,mandatory
3,1,45,501,502,mandatory
3,1,48,506,507,mandatory
3,1,50,510,511,mandatory
4,1,1,441,442,mandatory
4,1,3,445,446,mandatory
4,1,6,450,451,mandatory
4,1,7,452,453,optional
4,1,8,455,456,mandatory
4,1,11,459,460,mandatory
4,1,13,463,464,mandatory
4,1,14,466,467,optional
4,1,15,468,469,mandatory
4,1,16,470,471,optional
4,1,17,472,473,optional
4,1,18,474,475,mandatory
4,1,20,478,479,mandatory
4,1,21,481,482,optional
4,1,23,485,486,mandatory
4,1,25,489,490,mandatory
4,1,26,490,491,mandatory
4,1,28,493,494,mandatory
4,1,30,496,497,optional
4,1,31,498,499,mandatory
4,1,33,501,502,mandatory
4,1,36,506,507,mandatory
4,1,37,509,510,optional
4,1,38,511,512,mandatory
4,1,40,515,516,mandatory
4,1,43,519,520,mandatory
4,1,44,521,522,optional
4,1,45,523,524,mandatory
4,1,46,526,527,optional
4,1,47,529,530,optional
4,1,48,531,532,mandatory
4,1,49,534,535,optional
4,1,50,537,538,mandatory
