vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,413,414,mandatory
1,1,27,416,417,mandatory
1,1,30,419,420,mandatory
1,1,33,421,422,optional
1,1,34,422,423,mandatory
1,1,37,426,427,mandatory
1,1,38,431,432,mandatory
1,1,39,433,434,mandatory
1,1,40,438,439,optional
1,1,41,439,440,optional
1,1,42,442,443,optional
1,1,43,443,444,mandatory
1,1,44,446,447,optional
1,1,48,449,450,optional
1,1,50,452,453,mandatory
1,2,1,453,454,mandatory
1,2,8,457,458,mandatory
1,2,12,461,462,mandatory
1,2,13,463,464,mandatory
1,2,14,468,469,mandatory
1,2,17,472,473,mandatory
1,2,18,473,474,optional
1,2,21,475,476,mandatory
1,2,23,477,478,optional
1,2,24,482,483,mandatory
1,2,25,486,487,mandatory
1,2,26,488,489,mandatory
1,2,27,491,492,mandatory
1,2,28,494,495,optional
1,2,30,496,497,mandatory
1,2,33,498,499,optional
1,2,34,499,500,mandatory
1,2,36,501,502,optional
1,2,37,503,504,mandatory
1,2,38,508,509,mandatory
1,2,39,510,511,mandatory
1,2,40,515,516,optional
1,2,41,516,517,optional
1,2,42,519,520,optional
1,2,43,520,521,mandatory
1,2,44,523,524,optional
1,2,45,524,525,optional
1,2,47,529,530,optional
1,2,48,530,531,optional
1,2,49,532,533,optional
1,2,50,537,538,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,394,395,mandatory
2,1,27,397,398,mandatory
2,1,30,400,401,mandatory
2,1,34,402,403,mandatory
2,1,37,406,407,mandatory
2,1,38,411,412,mandatory
2,1,39,413,414,mandatory
2,1,40,418,419,optional
2,1,41,419,420,optional
2,1,43,422,423,mandatory
2,1,45,425,426,optional
2,1,50,431,432,mandatory
2,2,1,432,433,mandatory
2,2,8,436,437,mandatory
2,2,12,440,441,mandatory
2,2,13,442,443,mandatory
2,2,14,447,448,mandatory
2,2,17,451,452,mandatory
2,2,21,453,454,mandatory
2,2,23,455,456,optional
2,2,24,460,461,mandatory
2,2,25,464,465,mandatory
2,2,26,465,466,mandatory
2,2,27,468,469,mandatory
2,2,28,471,472,optional
2,2,30,473,474,mandatory
2,2,31,477,478,optional
2,2,33,481,482,optional
2,2,34,482,483,mandatory
2,2,37,486,487,mandatory
2,2,38,491,492,mandatory
2,2,39,493,494,mandatory
2,2,40,498,499,optional
2,2,41,499,500,optional
2,2,42,502,503,optional
2,2,43,503,504,mandatory
2,2,44,506,507,optional
2,2,45,507,508,optional
2,2,46,510,511,optional
2,2,48,512,513,optional
2,2,50,515,516,mandatory
3,1,1,373.99,374.99,mandatory
3,1,8,377.99,378.99,mandatory
3,1,12,381.99,382.99,mandatory
3,1,13,383.99,384.99,mandatory
3,1,14,388.99,389.99,mandatory
3,1,17,392.99,393.99,mandatory
3,1,20,396.99,397.99,optional
3,1,21,400.99,401.99,mandatory
3,1,22,403.99,404.99,optional
3,1,24,405.99,406.99,mandatory
3,1,25,409.99,410.99,mandatory
3,1,26,429,430,mandatory
3,1,27,432,433,mandatory
3,1,30,435,436,mandatory
3,1,31,439,440,optional
3,1,33,443,444,optional
3,1,34,444,445,mandatory
3,1,36,446,447,optional
3,1,37,448,449,mandatory
3,1,38,453,454,mandatory
3,1,39,455,456,mandatory
3,1,43,459,460,mandatory
3,1,45,462,463,optional
3,1,50,468,469,mandatory
3,2,1,469,470,mandatory
3,2,4,471,472,optional
3,2,8,474,475,mandatory
3,2,12,478,479,mandatory
3,2,13,480,481,mandatory
3,2,14,485,486,mandatory
3,2,17,489,490,mandatory
3,2,21,491,492,mandatory
3,2,24,494,495,mandatory
3,2,25,498,499,mandatory
3,2,26,499,500,mandatory
3,2,27,502,503,mandatory
3,2,28,505,506,optional
3,2,30,507,508,mandatory
3,2,32,508,509,optional
3,2,33,509,510,optional
3,2,34,510,511,mandatory
3,2,37,514,515,mandatory
3,2,38,519,520,mandatory
3,2,39,521,522,mandatory
3,2,41,527,528,optional
3,2,43,530,531,mandatory
3,2,44,533,534,optional
3,2,48,536,537,optional
3,2,50,539,540,mandatory
4,1,1,419,420,mandatory
4,1,4,421,422,optional
4,1,8,424,425,mandatory
4,1,11,427,428,optional
4,1,12,432,433,mandatory
4,1,13,434,435,mandatory
4,1,14,439,440,mandatory
4,1,17,443,444,mandatory
4,1,21,445,446,mandatory
4,1,24,448,449,mandatory
4,1,25,452,453,mandatory
4,1,26,453,454,mandatory
4,1,27,456,457,mandatory
4,1,30,459,460,mandatory
4,1,34,461,462,mandatory
4,1,35,463,464,optional
4,1,36,464,465,optional
4,1,37,466,467,mandatory
4,1,38,471,472,mandatory
4,1,39,473,474,mandatory
4,1,41,479,480,optional
4,1,43,482,483,mandatory
4,1,46,485,486,optional
4,1,47,488,489,optional
4,1,50,490,491,mandatory
