vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,4,367,368,mandatory
1,1,6,372,373,mandatory
1,1,9,378,379,mandatory
1,1,12,384,385,mandatory
1,1,14,390,391,mandatory
1,1,17,399,400,mandatory
1,1,19,404,405,mandatory
1,1,22,409,410,mandatory
1,1,25,417,418,mandatory
1,1,27,423,424,mandatory
1,1,30,434,435,mandatory
1,1,31,458.99,459.99,mandatory
1,1,34,465.99,466.99,mandatory
1,1,35,468.99,469.99,optional
1,1,36,472.99,473.99,mandatory
1,1,39,478.99,479.99,mandatory
1,1,42,484.99,485.99,mandatory
1,1,43,487.99,488.99,optional
1,1,44,492.99,493.99,mandatory
1,1,45,496.99,497.99,optional
1,1,47,503.99,504.99,mandatory
1,1,48,506.99,507.99,optional
1,1,49,509.99,510.99,mandatory
1,1,52,514.99,515.99,mandatory
1,1,53,517.99,518.99,optional
1,1,55,522.99,523.99,mandatory
1,1,57,528.99,529.99,mandatory
1,1,60,537.99,538.99,mandatory
2,1,1,360,361,mandatory
2,1,4,367,368,mandatory
2,1,6,372,373,mandatory
2,1,9,378,379,mandatory
2,1,12,384,385,mandatory
2,1,14,390,391,mandatory
2,1,17,399,400,mandatory
2,1,19,404,405,mandatory
2,1,22,409,410,mandatory
2,1,25,417,418,mandatory
2,1,27,423,424,mandatory
2,1,30,434,435,mandatory
2,1,31,473.99,474.99,mandatory
2,1,34,480.99,481.99,mandatory
2,1,35,483.99,484.99,optional
2,1,36,487.99,488.99,mandatory
2,1,38,491.99,492.99,optional
2,1,39,494.99,495.99,mandatory
2,1,42,500.99,501.99,mandatory
2,1,44,506.99,507.99,mandatory
2,1,45,510.99,511.99,optional
2,1,47,517.99,518.99,mandatory
2,1,48,520.99,521.99,optional
2,1,49,523.99,524.99,mandatory
2,1,52,528.99,529.99,mandatory
2,1,53,531.99,532.99,optional
2,1,54,534.99,535.99,optional
2,1,55,538.99,539.99,mandatory
2,1,57,544.99,545.99,mandatory
2,1,60,553.99,554.99,mandatory
3,1,1,363.99,364.99,mandatory
3,1,4,370.99,371.99,mandatory
3,1,6,375.99,376.99,mandatory
3,1,9,381.99,382.99,mandatory
3,1,12,387.99,388.99,mandatory
3,1,14,393.99,394.99,mandatory
3,1,16,398.99,399.99,optional
3,1,17,402.99,403.99,mandatory
3,1,19,407.99,408.99,mandatory
3,1,22,412.99,413.99,mandatory
3,1,25,420.99,421.99,mandatory
3,1,27,426.99,427.99,mandatory
3,1,30,437.99,438.99,mandatory
3,1,31,441,442,mandatory
3,1,34,448,449,mandatory
3,1,36,454,455,mandatory
3,1,38,458,459,optional
3,1,39,461,462,mandatory
3,1,41,466,467,optional
3,1,42,470,471,mandatory
3,1,43,473,474,optional
3,1,44,478,479,mandatory
3,1,46,483,484,optional
3,1,47,488,489,mandatory
3,1,49,493,494,mandatory
3,1,50,496,497,optional
3,1,52,500,501,mandatory
3,1,53,503,504,optional
3,1,55,508,509,mandatory
3,1,56,512,513,optional
3,1,57,515,516,mandatory
3,1,58,520,521,optional
3,1,59,525,526,optional
3,1,60,530,531,mandatory
4,1,1,408.99,409.99,mandatory
4,1,3,413.99,414.99,optional
4,1,4,416.99,417.99,mandatory
4,1,6,421.99,422.99,mandatory
4,1,9,427.99,428.99,mandatory
4,1,12,433.99,434.99,mandatory
4,1,14,439.99,440.99,mandatory
4,1,17,448.99,449.99,mandatory
4,1,19,453.99,454.99,mandatory
4,1,22,458.99,459.99,mandatory
4,1,25,466.99,467.99,mandatory
4,1,27,472.99,473.99,mandatory
4,1,28,476.99,477.99,optional
4,1,29,481.99,482.99,optional
4,1,30,485.99,486.99,mandatory
4,1,31,487,488,mandatory
4,1,34,494,495,mandatory
4,1,35,497,498,optional
4,1,36,501,502,mandatory
4,1,37,504,505,optional
4,1,39,509,510,mandatory
4,1,40,512,513,optional
4,1,42,517,518,mandatory
4,1,44,523,524,mandatory
4,1,47,531,532,mandatory
4,1,49,536,537,mandatory
4,1,51,541,542,optional
4,1,52,544,545,mandatory
4,1,53,547,548,optional
4,1,55,552,553,mandatory
4,1,56,556,557,optional
4,1,57,559,560,mandatory
4,1,60,568,569,mandatory
5,1,1,427.99,428.99,mandatory
5,1,4,434.99,435.99,mandatory
5,1,6,439.99,440.99,mandatory
5,1,7,442.99,443.99,optional
5,1,9,447.99,448.99,mandatory
5,1,12,453.99,454.99,mandatory
5,1,14,459.99,460.99,mandatory
5,1,15,462.99,463.99,optional
5,1,16,466.99,467.99,optional
5,1,17,470.99,471.99,mandatory
5,1,18,473.99,474.99,optional
5,1,19,476.99,477.99,mandatory
5,1,20,479.99,480.99,optional
5,1,21,482.99,483.99,optional
5,1,22,484.99,485.99,mandatory
5,1,25,492.99,493.99,mandatory
5,1,27,498.99,499.99,mandatory
5,1,28,502.99,503.99,optional
5,1,29,507.99,508.99,optional
5,1,30,511.99,512.99,mandatory
5,1,31,513,514,mandatory
5,1,34,520,521,mandatory
5,1,36,526,527,mandatory
5,1,39,532,533,mandatory
5,1,40,535,536,optional
5,1,42,540,541,mandatory
5,1,44,546,547,mandatory
5,1,45,550,551,optional
5,1,47,557,558,mandatory
5,1,49,562,563,mandatory
5,1,52,567,568,mandatory
5,1,53,570,571,optional
5,1,54,573,574,optional
5,1,55,577,578,mandatory
5,1,57,583,584,mandatory
5,1,58,588,589,optional
5,1,59,593,594,optional
5,1,60,598,599,mandatory
