vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,405.99,406.99,mandatory
1,1,27,408.99,409.99,mandatory
1,1,30,411.99,412.99,mandatory
1,1,34,413.99,414.99,mandatory
1,1,37,417.99,418.99,mandatory
1,1,38,422.99,423.99,mandatory
1,1,39,424.99,425.99,mandatory
1,1,40,429.99,430.99,optional
1,1,43,432.99,433.99,mandatory
1,1,50,436.99,437.99,mandatory
1,2,1,438,439,mandatory
1,2,6,445,446,optional
1,2,8,448,449,mandatory
1,2,11,451,452,optional
1,2,12,456,457,mandatory
1,2,13,458,459,mandatory
1,2,14,463,464,mandatory
1,2,15,465,466,optional
1,2,17,467,468,mandatory
1,2,21,469,470,mandatory
1,2,24,472,473,mandatory
1,2,25,476,477,mandatory
1,2,26,482,483,mandatory
1,2,27,485,486,mandatory
1,2,28,488,489,optional
1,2,30,490,491,mandatory
1,2,31,494,495,optional
1,2,33,498,499,optional
1,2,34,499,500,mandatory
1,2,36,501,502,optional
1,2,37,503,504,mandatory
1,2,38,508,509,mandatory
1,2,39,510,511,mandatory
1,2,40,515,516,optional
1,2,42,517,518,optional
1,2,43,518,519,mandatory
1,2,44,521,522,optional
1,2,45,522,523,optional
1,2,47,527,528,optional
1,2,49,530,531,optional
1,2,50,535,536,mandatory
2,1,1,404.99,405.99,mandatory
2,1,2,407.99,408.99,optional
2,1,8,411.99,412.99,mandatory
2,1,12,415.99,416.99,mandatory
2,1,13,417.99,418.99,mandatory
2,1,14,422.99,423.99,mandatory
2,1,17,426.99,427.99,mandatory
2,1,21,428.99,429.99,mandatory
2,1,24,431.99,432.99,mandatory
2,1,25,435.99,436.99,mandatory
2,1,26,455.99,456.99,mandatory
2,1,27,458.99,459.99,mandatory
2,1,30,461.99,462.99,mandatory
2,1,33,463.99,464.99,optional
2,1,34,464.99,465.99,mandatory
2,1,35,466.99,467.99,optional
2,1,36,467.99,468.99,optional
2,1,37,469.99,470.99,mandatory
2,1,38,474.99,475.99,mandatory
2,1,39,476.99,477.99,mandatory
2,1,40,481.99,482.99,optional
2,1,43,484.99,485.99,mandatory
2,1,50,488.99,489.99,mandatory
3,1,1,393.99,394.99,mandatory
3,1,8,397.99,398.99,mandatory
3,1,12,401.99,402.99,mandatory
3,1,13,403.99,404.99,mandatory
3,1,14,408.99,409.99,mandatory
3,1,17,412.99,413.99,mandatory
3,1,21,414.99,415.99,mandatory
3,1,22,417.99,418.99,optional
3,1,24,419.99,420.99,mandatory
3,1,25,423.99,424.99,mandatory
3,1,26,428.99,429.99,mandatory
3,1,27,431.99,432.99,mandatory
3,1,30,434.99,435.99,mandatory
3,1,31,438.99,439.99,optional
3,1,33,442.99,443.99,optional
3,1,34,443.99,444.99,mandatory
3,1,36,445.99,446.99,optional
3,1,37,447.99,448.99,mandatory
3,1,38,452.99,453.99,mandatory
3,1,39,454.99,455.99,mandatory
3,1,43,458.99,459.99,mandatory
3,1,45,461.99,462.99,optional
3,1,50,467.99,468.99,mandatory
3,2,1,469,470,mandatory
3,2,8,473,474,mandatory
3,2,12,477,478,mandatory
3,2,13,479,480,mandatory
3,2,14,484,485,mandatory
3,2,17,488,489,mandatory
3,2,19,490,491,optional
3,2,21,491,492,mandatory
3,2,24,494,495,mandatory
3,2,25,498,499,mandatory
3,2,26,499,500,mandatory
3,2,27,502,503,mandatory
3,2,29,504,505,optional
3,2,30,507,508,mandatory
3,2,31,511,512,optional
3,2,32,514,515,optional
3,2,34,516,517,mandatory
3,2,36,518,519,optional
3,2,37,520,521,mandatory
3,2,38,525,526,mandatory
3,2,39,527,528,mandatory
3,2,43,531,532,mandatory
3,2,47,534,535,optional
3,2,48,535,536,optional
3,2,50,538,539,mandatory
4,1,1,360,361,mandatory
4,1,8,364,365,mandatory
4,1,12,368,369,mandatory
4,1,13,370,371,mandatory
4,1,14,375,376,mandatory
4,1,17,379,380,mandatory
4,1,21,381,382,mandatory
4,1,24,384,385,mandatory
4,1,25,388,389,mandatory
4,1,26,397.99,398.99,mandatory
4,1,27,400.99,401.99,mandatory
4,1,30,403.99,404.99,mandatory
4,1,34,405.99,406.99,mandatory
4,1,37,409.99,410.99,mandatory
4,1,38,414.99,415.99,mandatory
4,1,39,416.99,417.99,mandatory
4,1,40,421.99,422.99,optional
4,1,41,422.99,423.99,optional
4,1,43,425.99,426.99,mandatory
4,1,45,428.99,429.99,optional
4,1,50,434.99,435.99,mandatory
4,2,1,437,438,mandatory
4,2,8,441,442,mandatory
4,2,12,445,446,mandatory
4,2,13,447,448,mandatory
4,2,14,452,453,mandatory
4,2,17,456,457,mandatory
4,2,18,457,458,optional
4,2,19,458,459,optional
4,2,21,459,460,mandatory
4,2,24,462,463,mandatory
4,2,25,466,467,mandatory
4,2,26,467,468,mandatory
4,2,27,470,471,mandatory
4,2,30,473,474,mandatory
4,2,31,477,478,optional
4,2,33,481,482,optional
4,2,34,482,483,mandatory
4,2,37,486,487,mandatory
4,2,38,491,492,mandatory
4,2,39,493,494,mandatory
4,2,40,498,499,optional
4,2,41,499,500,optional
4,2,42,502,503,optional
4,2,43,503,504,mandatory
4,2,44,506,507,optional
4,2,45,507,508,optional
4,2,46,510,511,optional
4,2,48,512,513,optional
4,2,50,515,516,mandatory
5,1,1,373.99,374.99,mandatory
5,1,8,377.99,378.99,mandatory
5,1,12,381.99,382.99,mandatory
5,1,13,383.99,384.99,mandatory
5,1,14,388.99,389.99,mandatory
5,1,17,392.99,393.99,mandatory
5,1,20,396.99,397.99,optional
5,1,21,400.99,401.99,mandatory
5,1,22,403.99,404.99,optional
5,1,24,405.99,406.99,mandatory
5,1,25,409.99,410.99,mandatory
5,1,26,417.99,418.99,mandatory
5,1,27,420.99,421.99,mandatory
5,1,30,423.99,424.99,mandatory
5,1,33,425.99,426.99,optional
5,1,34,426.99,427.99,mandatory
5,1,37,430.99,431.99,mandatory
5,1,38,435.99,436.99,mandatory
5,1,39,437.99,438.99,mandatory
5,1,42,441.99,442.99,optional
5,1,43,442.99,443.99,mandatory
5,1,44,445.99,446.99,optional
5,1,48,448.99,449.99,optional
5,1,50,451.99,452.99,mandatory
5,2,1,453,454,mandatory
5,2,2,456,457,optional
5,2,7,460,461,optional
5,2,8,463,464,mandatory
5,2,12,467,468,mandatory
5,2,13,469,470,mandatory
5,2,14,474,475,mandatory
5,2,15,476,477,optional
5,2,17,478,479,mandatory
5,2,18,479,480,optional
5,2,19,480,481,optional
5,2,21,481,482,mandatory
5,2,23,483,484,optional
5,2,24,488,489,mandatory
5,2,25,492,493,mandatory
5,2,26,496,497,mandatory
5,2,27,499,500,mandatory
5,2,30,502,503,mandatory
5,2,34,504,505,mandatory
5,2,35,506,507,optional
5,2,36,507,508,optional
5,2,37,509,510,mandatory
5,2,38,514,515,mandatory
5,2,39,516,517,mandatory
5,2,41,522,523,optional
5,2,42,525,526,optional
5,2,43,526,527,mandatory
5,2,44,529,530,optional
5,2,48,532,533,optional
5,2,49,534,535,optional
5,2,50,539,540,mandatory
