vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,406,407,mandatory
1,1,27,409,410,mandatory
1,1,30,412,413,mandatory
1,1,34,414,415,mandatory
1,1,37,418,419,mandatory
1,1,38,423,424,mandatory
1,1,39,425,426,mandatory
1,1,40,430,431,optional
1,1,43,433,434,mandatory
1,1,50,437,438,mandatory
1,2,1,444,445,mandatory
1,2,8,448,449,mandatory
1,2,11,451,452,optional
1,2,12,456,457,mandatory
1,2,13,458,459,mandatory
1,2,14,463,464,mandatory
1,2,15,465,466,optional
1,2,17,467,468,mandatory
1,2,21,469,470,mandatory
1,2,24,472,473,mandatory
1,2,25,476,477,mandatory
1,2,26,482,483,mandatory
1,2,27,485,486,mandatory
1,2,28,488,489,optional
1,2,30,490,491,mandatory
1,2,31,494,495,optional
1,2,34,498,499,mandatory
1,2,37,502,503,mandatory
1,2,38,507,508,mandatory
1,2,39,509,510,mandatory
1,2,40,514,515,optional
1,2,42,516,517,optional
1,2,43,517,518,mandatory
1,2,44,520,521,optional
1,2,45,521,522,optional
1,2,47,526,527,optional
1,2,50,528,529,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,456,457,mandatory
2,1,27,459,460,mandatory
2,1,30,462,463,mandatory
2,1,33,464,465,optional
2,1,34,465,466,mandatory
2,1,35,467,468,optional
2,1,36,468,469,optional
2,1,37,470,471,mandatory
2,1,38,475,476,mandatory
2,1,39,477,478,mandatory
2,1,40,482,483,optional
2,1,43,485,486,mandatory
2,1,50,489,490,mandatory
3,1,1,360,361,mandatory
3,1,8,364,365,mandatory
3,1,12,368,369,mandatory
3,1,13,370,371,mandatory
3,1,14,375,376,mandatory
3,1,17,379,380,mandatory
3,1,21,381,382,mandatory
3,1,24,384,385,mandatory
3,1,25,388,389,mandatory
3,1,26,429,430,mandatory
3,1,27,432,433,mandatory
3,1,30,435,436,mandatory
3,1,31,439,440,optional
3,1,33,443,444,optional
3,1,34,444,445,mandatory
3,1,37,448,449,mandatory
3,1,38,453,454,mandatory
3,1,39,455,456,mandatory
3,1,43,459,460,mandatory
3,1,45,462,463,optional
3,1,50,468,469,mandatory
3,2,1,469,470,mandatory
3,2,8,473,474,mandatory
3,2,12,477,478,mandatory
3,2,13,479,480,mandatory
3,2,14,484,485,mandatory
3,2,17,488,489,mandatory
3,2,19,490,491,optional
3,2,21,491,492,mandatory
3,2,24,494,495,mandatory
3,2,25,498,499,mandatory
3,2,26,499,500,mandatory
3,2,27,502,503,mandatory
3,2,29,504,505,optional
3,2,30,507,508,mandatory
3,2,31,511,512,optional
3,2,32,514,515,optional
3,2,34,516,517,mandatory
3,2,37,520,521,mandatory
3,2,38,525,526,mandatory
3,2,39,527,528,mandatory
3,2,43,531,532,mandatory
3,2,47,534,535,optional
3,2,48,535,536,optional
3,2,50,538,539,mandatory
4,1,1,360,361,mandatory
4,1,8,364,365,mandatory
4,1,12,368,369,mandatory
4,1,13,370,371,mandatory
4,1,14,375,376,mandatory
4,1,17,379,380,mandatory
4,1,21,381,382,mandatory
4,1,24,384,385,mandatory
4,1,25,388,389,mandatory
4,1,26,396,397,mandatory
4,1,27,399,400,mandatory
4,1,30,402,403,mandatory
4,1,34,404,405,mandatory
4,1,37,408,409,mandatory
4,1,38,413,414,mandatory
4,1,39,415,416,mandatory
4,1,40,420,421,optional
4,1,41,421,422,optional
4,1,43,424,425,mandatory
4,1,45,427,428,optional
4,1,50,433,434,mandatory
4,2,1,434,435,mandatory
4,2,8,438,439,mandatory
4,2,12,442,443,mandatory
4,2,13,444,445,mandatory
4,2,14,449,450,mandatory
4,2,17,453,454,mandatory
4,2,21,455,456,mandatory
4,2,24,458,459,mandatory
4,2,25,462,463,mandatory
4,2,26,467,468,mandatory
4,2,27,470,471,mandatory
4,2,30,473,474,mandatory
4,2,31,477,478,optional
4,2,33,481,482,optional
4,2,34,482,483,mandatory
4,2,37,486,487,mandatory
4,2,38,491,492,mandatory
4,2,39,493,494,mandatory
4,2,40,498,499,optional
4,2,43,501,502,mandatory
4,2,48,505,506,optional
4,2,50,508,509,mandatory
5,1,1,374,375,mandatory
5,1,8,378,379,mandatory
5,1,12,382,383,mandatory
5,1,13,384,385,mandatory
5,1,14,389,390,mandatory
5,1,17,393,394,mandatory
5,1,20,397,398,optional
5,1,21,401,402,mandatory
5,1,22,404,405,optional
5,1,24,406,407,mandatory
5,1,25,410,411,mandatory
5,1,26,418,419,mandatory
5,1,27,421,422,mandatory
5,1,30,424,425,mandatory
5,1,33,426,427,optional
5,1,34,427,428,mandatory
5,1,37,431,432,mandatory
5,1,38,436,437,mandatory
5,1,39,438,439,mandatory
5,1,42,442,443,optional
5,1,43,443,444,mandatory
5,1,44,446,447,optional
5,1,48,449,450,optional
5,1,50,452,453,mandatory
5,2,1,453,454,mandatory
5,2,7,459,460,optional
5,2,8,462,463,mandatory
5,2,12,466,467,mandatory
5,2,13,468,469,mandatory
5,2,14,473,474,mandatory
5,2,17,477,478,mandatory
5,2,18,478,479,optional
5,2,21,480,481,mandatory
5,2,23,482,483,optional
5,2,24,487,488,mandatory
5,2,25,491,492,mandatory
5,2,26,496,497,mandatory
5,2,27,499,500,mandatory
5,2,30,502,503,mandatory
5,2,34,504,505,mandatory
5,2,35,506,507,optional
5,2,37,509,510,mandatory
5,2,38,514,515,mandatory
5,2,39,516,517,mandatory
5,2,41,522,523,optional
5,2,42,525,526,optional
5,2,43,526,527,mandatory
5,2,44,529,530,optional
5,2,48,532,533,optional
5,2,49,534,535,optional
5,2,50,539,540,mandatory
