vehicle,trip,stop,arrival,departure,stop_type
1,1,1,422,423,mandatory
1,1,5,440,441,mandatory
1,1,8,453,454,mandatory
1,1,9,461,462,mandatory
1,1,10,466,467,mandatory
1,1,14,489,490,mandatory
1,1,15,500,501,mandatory
1,1,16,516.99,517.99,mandatory
1,1,18,524.99,525.99,optional
1,1,19,530.99,531.99,optional
1,1,20,535.99,536.99,mandatory
1,1,23,549.99,550.99,mandatory
1,1,24,556.99,557.99,mandatory
1,1,25,560.99,561.99,mandatory
1,1,26,564.99,565.99,optional
1,1,27,569.99,570.99,optional
1,1,28,576.99,577.99,optional
1,1,29,583.99,584.99,mandatory
1,1,30,593.99,594.99,mandatory
2,1,1,438.99,439.99,mandatory
2,1,3,446.99,447.99,optional
2,1,5,455.99,456.99,mandatory
2,1,7,464.99,465.99,optional
2,1,8,471.99,472.99,mandatory
2,1,9,479.99,480.99,mandatory
2,1,10,484.99,485.99,mandatory
2,1,14,507.99,508.99,mandatory
2,1,15,518.99,519.99,mandatory
2,1,16,535,536,mandatory
2,1,17,541,542,optional
2,1,18,545,546,optional
2,1,20,553,554,mandatory
2,1,22,561,562,optional
2,1,23,567,568,mandatory
2,1,24,574,575,mandatory
2,1,25,578,579,mandatory
2,1,29,597,598,mandatory
2,1,30,607,608,mandatory
3,1,1,477.99,478.99,mandatory
3,1,3,485.99,486.99,optional
3,1,5,494.99,495.99,mandatory
3,1,7,503.99,504.99,optional
3,1,8,510.99,511.99,mandatory
3,1,9,518.99,519.99,mandatory
3,1,10,523.99,524.99,mandatory
3,1,13,537.99,538.99,optional
3,1,14,544.99,545.99,mandatory
3,1,15,555.99,556.99,mandatory
3,1,16,577,578,mandatory
3,1,18,585,586,optional
3,1,20,593,594,mandatory
3,1,23,607,608,mandatory
3,1,24,614,615,mandatory
3,1,25,618,619,mandatory
3,1,26,622,623,optional
3,1,27,627,628,optional
3,1,28,634,635,optional
3,1,29,641,642,mandatory
3,1,30,651,652,mandatory
4,1,1,498.99,499.99,mandatory
4,1,4,511.99,512.99,optional
4,1,5,517.99,518.99,mandatory
4,1,6,522.99,523.99,optional
4,1,7,528.99,529.99,optional
4,1,8,535.99,536.99,mandatory
4,1,9,543.99,544.99,mandatory
4,1,10,548.99,549.99,mandatory
4,1,11,553.99,554.99,optional
4,1,14,568.99,569.99,mandatory
4,1,15,579.99,580.99,mandatory
4,1,16,584,585,mandatory
4,1,17,590,591,optional
4,1,18,594,595,optional
4,1,19,600,601,optional
4,1,20,605,606,mandatory
4,1,22,613,614,optional
4,1,23,619,620,mandatory
4,1,24,626,627,mandatory
4,1,25,630,631,mandatory
4,1,26,634,635,optional
4,1,29,647,648,mandatory
4,1,30,657,658,mandatory
