vehicle,trip,stop,arrival,departure,stop_type
1,1,1,362.99,363.99,mandatory
1,1,7,368.99,369.99,mandatory
1,1,10,373.99,374.99,mandatory
1,1,11,376.99,377.99,mandatory
1,1,12,379.99,380.99,mandatory
1,1,14,382.99,383.99,mandatory
1,1,15,384.99,385.99,optional
1,1,17,389.99,390.99,mandatory
1,1,19,393.99,394.99,mandatory
1,1,20,396.99,397.99,mandatory
1,1,21,414.99,415.99,mandatory
1,1,26,420.99,421.99,optional
1,1,27,422.99,423.99,mandatory
1,1,28,425.99,426.99,optional
1,1,29,427.99,428.99,optional
1,1,30,430.99,431.99,mandatory
1,1,31,433.99,434.99,mandatory
1,1,32,436.99,437.99,mandatory
1,1,33,438.99,439.99,optional
1,1,34,440.99,441.99,mandatory
1,1,36,444.99,445.99,optional
1,1,37,447.99,448.99,mandatory
1,1,38,450.99,451.99,optional
1,1,39,453.99,454.99,mandatory
1,1,40,456.99,457.99,mandatory
2,1,1,384.99,385.99,mandatory
2,1,2,387.99,388.99,optional
2,1,7,392.99,393.99,mandatory
2,1,8,394.99,395.99,optional
2,1,10,397.99,398.99,mandatory
2,1,11,400.99,401.99,mandatory
2,1,12,403.99,404.99,mandatory
2,1,14,406.99,407.99,mandatory
2,1,17,412.99,413.99,mandatory
2,1,19,416.99,417.99,mandatory
2,1,20,419.99,420.99,mandatory
2,1,21,425,426,mandatory
2,1,24,429,430,optional
2,1,25,432,433,optional
2,1,27,434,435,mandatory
2,1,28,437,438,optional
2,1,29,439,440,optional
2,1,30,442,443,mandatory
2,1,31,445,446,mandatory
2,1,32,448,449,mandatory
2,1,33,450,451,optional
2,1,34,452,453,mandatory
2,1,35,454,455,optional
2,1,37,458,459,mandatory
2,1,39,463,464,mandatory
2,1,40,466,467,mandatory
3,1,1,399.99,400.99,mandatory
3,1,4,403.99,404.99,optional
3,1,5,405.99,406.99,optional
3,1,7,408.99,409.99,mandatory
3,1,9,411.99,412.99,optional
3,1,10,414.99,415.99,mandatory
3,1,11,417.99,418.99,mandatory
3,1,12,420.99,421.99,mandatory
3,1,13,422.99,423.99,optional
3,1,14,424.99,425.99,mandatory
3,1,17,430.99,431.99,mandatory
3,1,19,434.99,435.99,mandatory
3,1,20,437.99,438.99,mandatory
3,1,21,439,440,mandatory
3,1,23,441,442,optional
3,1,24,443,444,optional
3,1,27,447,448,mandatory
3,1,29,451,452,optional
3,1,30,454,455,mandatory
3,1,31,457,458,mandatory
3,1,32,460,461,mandatory
3,1,34,463,464,mandatory
3,1,35,465,466,optional
3,1,36,468,469,optional
3,1,37,471,472,mandatory
3,1,39,476,477,mandatory
3,1,40,479,480,mandatory
