vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,425,426,mandatory
1,1,27,428,429,mandatory
1,1,30,431,432,mandatory
1,1,31,435,436,optional
1,1,33,439,440,optional
1,1,34,440,441,mandatory
1,1,37,444,445,mandatory
1,1,38,449,450,mandatory
1,1,39,451,452,mandatory
1,1,43,455,456,mandatory
1,1,45,458,459,optional
1,1,50,464,465,mandatory
1,2,1,465,466,mandatory
1,2,5,469,470,optional
1,2,8,472,473,mandatory
1,2,12,476,477,mandatory
1,2,13,478,479,mandatory
1,2,14,483,484,mandatory
1,2,17,487,488,mandatory
1,2,18,488,489,optional
1,2,19,489,490,optional
1,2,21,490,491,mandatory
1,2,24,493,494,mandatory
1,2,25,497,498,mandatory
1,2,26,498,499,mandatory
1,2,27,501,502,mandatory
1,2,30,504,505,mandatory
1,2,32,505,506,optional
1,2,34,507,508,mandatory
1,2,37,511,512,mandatory
1,2,38,516,517,mandatory
1,2,39,518,519,mandatory
1,2,41,524,525,optional
1,2,42,527,528,optional
1,2,43,528,529,mandatory
1,2,47,531,532,optional
1,2,48,532,533,optional
1,2,49,534,535,optional
1,2,50,539,540,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,398,399,mandatory
2,1,27,401,402,mandatory
2,1,30,404,405,mandatory
2,1,34,406,407,mandatory
2,1,37,410,411,mandatory
2,1,38,415,416,mandatory
2,1,39,417,418,mandatory
2,1,40,422,423,optional
2,1,41,423,424,optional
2,1,43,426,427,mandatory
2,1,45,429,430,optional
2,1,50,435,436,mandatory
2,2,1,439,440,mandatory
2,2,8,443,444,mandatory
2,2,11,446,447,optional
2,2,12,451,452,mandatory
2,2,13,453,454,mandatory
2,2,14,458,459,mandatory
2,2,15,460,461,optional
2,2,17,462,463,mandatory
2,2,21,464,465,mandatory
2,2,24,467,468,mandatory
2,2,25,471,472,mandatory
2,2,26,472,473,mandatory
2,2,27,475,476,mandatory
2,2,30,478,479,mandatory
2,2,31,482,483,optional
2,2,33,486,487,optional
2,2,34,487,488,mandatory
2,2,37,491,492,mandatory
2,2,38,496,497,mandatory
2,2,39,498,499,mandatory
2,2,40,503,504,optional
2,2,41,504,505,optional
2,2,42,507,508,optional
2,2,43,508,509,mandatory
2,2,44,511,512,optional
2,2,45,512,513,optional
2,2,46,515,516,optional
2,2,48,517,518,optional
2,2,50,520,521,mandatory
3,1,1,360,361,mandatory
3,1,8,364,365,mandatory
3,1,12,368,369,mandatory
3,1,13,370,371,mandatory
3,1,14,375,376,mandatory
3,1,17,379,380,mandatory
3,1,21,381,382,mandatory
3,1,24,384,385,mandatory
3,1,25,388,389,mandatory
3,1,26,451,452,mandatory
3,1,27,454,455,mandatory
3,1,30,457,458,mandatory
3,1,33,459,460,optional
3,1,34,460,461,mandatory
3,1,35,462,463,optional
3,1,36,463,464,optional
3,1,37,465,466,mandatory
3,1,38,470,471,mandatory
3,1,39,472,473,mandatory
3,1,40,477,478,optional
3,1,41,478,479,optional
3,1,43,481,482,mandatory
3,1,47,484,485,optional
3,1,50,486,487,mandatory
4,1,1,374,375,mandatory
4,1,8,378,379,mandatory
4,1,12,382,383,mandatory
4,1,13,384,385,mandatory
4,1,14,389,390,mandatory
4,1,17,393,394,mandatory
4,1,20,397,398,optional
4,1,21,401,402,mandatory
4,1,22,404,405,optional
4,1,24,406,407,mandatory
4,1,25,410,411,mandatory
4,1,26,415,416,mandatory
4,1,27,418,419,mandatory
4,1,30,421,422,mandatory
4,1,33,423,424,optional
4,1,34,424,425,mandatory
4,1,37,428,429,mandatory
4,1,38,433,434,mandatory
4,1,39,435,436,mandatory
4,1,42,439,440,optional
4,1,43,440,441,mandatory
4,1,44,443,444,optional
4,1,48,446,447,optional
4,1,50,449,450,mandatory
4,2,1,450,451,mandatory
4,2,7,456,457,optional
4,2,8,459,460,mandatory
4,2,12,463,464,mandatory
4,2,13,465,466,mandatory
4,2,14,470,471,mandatory
4,2,17,474,475,mandatory
4,2,21,476,477,mandatory
4,2,23,478,479,optional
4,2,24,483,484,mandatory
4,2,25,487,488,mandatory
4,2,26,488,489,mandatory
4,2,27,491,492,mandatory
4,2,28,494,495,optional
4,2,29,498,499,optional
4,2,30,501,502,mandatory
4,2,31,505,506,optional
4,2,34,509,510,mandatory
4,2,35,511,512,optional
4,2,37,514,515,mandatory
4,2,38,519,520,mandatory
4,2,39,521,522,mandatory
4,2,40,526,527,optional
4,2,41,527,528,optional
4,2,43,530,531,mandatory
4,2,44,533,534,optional
4,2,47,537,538,optional
4,2,50,539,540,mandatory
