vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,393,394,mandatory
1,1,27,396,397,mandatory
1,1,28,399,400,optional
1,1,30,401,402,mandatory
1,1,34,403,404,mandatory
1,1,37,407,408,mandatory
1,1,38,412,413,mandatory
1,1,39,414,415,mandatory
1,1,43,418,419,mandatory
1,1,47,421,422,optional
1,1,50,423,424,mandatory
1,2,1,432,433,mandatory
1,2,8,436,437,mandatory
1,2,9,437,438,optional
1,2,12,441,442,mandatory
1,2,13,443,444,mandatory
1,2,14,448,449,mandatory
1,2,17,452,453,mandatory
1,2,21,454,455,mandatory
1,2,24,457,458,mandatory
1,2,25,461,462,mandatory
1,2,26,462,463,mandatory
1,2,27,465,466,mandatory
1,2,30,468,469,mandatory
1,2,31,472,473,optional
1,2,32,475,476,optional
1,2,33,476,477,optional
1,2,34,477,478,mandatory
1,2,35,479,480,optional
1,2,37,482,483,mandatory
1,2,38,487,488,mandatory
1,2,39,489,490,mandatory
1,2,43,493,494,mandatory
1,2,46,496,497,optional
1,2,47,499,500,optional
1,2,49,502,503,optional
1,2,50,507,508,mandatory
2,1,1,378,379,mandatory
2,1,8,382,383,mandatory
2,1,12,386,387,mandatory
2,1,13,388,389,mandatory
2,1,14,393,394,mandatory
2,1,17,397,398,mandatory
2,1,19,399,400,optional
2,1,21,400,401,mandatory
2,1,24,403,404,mandatory
2,1,25,407,408,mandatory
2,1,26,410,411,mandatory
2,1,27,413,414,mandatory
2,1,28,416,417,optional
2,1,30,418,419,mandatory
2,1,31,422,423,optional
2,1,34,426,427,mandatory
2,1,37,430,431,mandatory
2,1,38,435,436,mandatory
2,1,39,437,438,mandatory
2,1,43,441,442,mandatory
2,1,50,445,446,mandatory
2,2,1,446,447,mandatory
2,2,8,450,451,mandatory
2,2,12,454,455,mandatory
2,2,13,456,457,mandatory
2,2,14,461,462,mandatory
2,2,17,465,466,mandatory
2,2,21,467,468,mandatory
2,2,24,470,471,mandatory
2,2,25,474,475,mandatory
2,2,26,475,476,mandatory
2,2,27,478,479,mandatory
2,2,28,481,482,optional
2,2,30,483,484,mandatory
2,2,31,487,488,optional
2,2,34,491,492,mandatory
2,2,35,493,494,optional
2,2,37,496,497,mandatory
2,2,38,501,502,mandatory
2,2,39,503,504,mandatory
2,2,43,507,508,mandatory
2,2,44,510,511,optional
2,2,47,514,515,optional
2,2,48,515,516,optional
2,2,50,518,519,mandatory
3,1,1,390,391,mandatory
3,1,2,393,394,optional
3,1,8,397,398,mandatory
3,1,12,401,402,mandatory
3,1,13,403,404,mandatory
3,1,14,408,409,mandatory
3,1,17,412,413,mandatory
3,1,18,413,414,optional
3,1,21,415,416,mandatory
3,1,24,418,419,mandatory
3,1,25,422,423,mandatory
3,1,26,423,424,mandatory
3,1,27,426,427,mandatory
3,1,29,428,429,optional
3,1,30,431,432,mandatory
3,1,34,433,434,mandatory
3,1,35,435,436,optional
3,1,37,438,439,mandatory
3,1,38,443,444,mandatory
3,1,39,445,446,mandatory
3,1,43,449,450,mandatory
3,1,50,453,454,mandatory
3,2,1,454,455,mandatory
3,2,8,458,459,mandatory
3,2,12,462,463,mandatory
3,2,13,464,465,mandatory
3,2,14,469,470,mandatory
3,2,17,473,474,mandatory
3,2,18,474,475,optional
3,2,21,476,477,mandatory
3,2,22,479,480,optional
3,2,23,482,483,optional
3,2,24,487,488,mandatory
3,2,25,491,492,mandatory
3,2,26,492,493,mandatory
3,2,27,495,496,mandatory
3,2,29,497,498,optional
3,2,30,500,501,mandatory
3,2,32,501,502,optional
3,2,34,503,504,mandatory
3,2,35,505,506,optional
3,2,37,508,509,mandatory
3,2,38,513,514,mandatory
3,2,39,515,516,mandatory
3,2,40,520,521,optional
3,2,41,521,522,optional
3,2,42,524,525,optional
3,2,43,525,526,mandatory
3,2,47,528,529,optional
3,2,48,529,530,optional
3,2,49,531,532,optional
3,2,50,536,537,mandatory
4,1,1,403,404,mandatory
4,1,8,407,408,mandatory
4,1,12,411,412,mandatory
4,1,13,413,414,mandatory
4,1,14,418,419,mandatory
4,1,17,422,423,mandatory
4,1,20,426,427,optional
4,1,21,430,431,mandatory
4,1,24,433,434,mandatory
4,1,25,437,438,mandatory
4,1,26,441,442,mandatory
4,1,27,444,445,mandatory
4,1,28,447,448,optional
4,1,29,451,452,optional
4,1,30,454,455,mandatory
4,1,33,456,457,optional
4,1,34,457,458,mandatory
4,1,36,459,460,optional
4,1,37,461,462,mandatory
4,1,38,466,467,mandatory
4,1,39,468,469,mandatory
4,1,41,474,475,optional
4,1,42,477,478,optional
4,1,43,478,479,mandatory
4,1,46,481,482,optional
4,1,47,484,485,optional
4,1,50,486,487,mandatory
