vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,391.99,392.99,mandatory
1,1,27,394.99,395.99,mandatory
1,1,30,397.99,398.99,mandatory
1,1,34,399.99,400.99,mandatory
1,1,37,403.99,404.99,mandatory
1,1,38,408.99,409.99,mandatory
1,1,39,410.99,411.99,mandatory
1,1,43,414.99,415.99,mandatory
1,1,44,417.99,418.99,optional
1,1,47,421.99,422.99,optional
1,1,50,423.99,424.99,mandatory
1,2,1,425,426,mandatory
1,2,8,429,430,mandatory
1,2,12,433,434,mandatory
1,2,13,435,436,mandatory
1,2,14,440,441,mandatory
1,2,17,444,445,mandatory
1,2,21,446,447,mandatory
1,2,23,448,449,optional
1,2,24,453,454,mandatory
1,2,25,457,458,mandatory
1,2,26,458,459,mandatory
1,2,27,461,462,mandatory
1,2,28,464,465,optional
1,2,30,466,467,mandatory
1,2,33,468,469,optional
1,2,34,469,470,mandatory
1,2,37,473,474,mandatory
1,2,38,478,479,mandatory
1,2,39,480,481,mandatory
1,2,42,484,485,optional
1,2,43,485,486,mandatory
1,2,45,488,489,optional
1,2,47,493,494,optional
1,2,50,495,496,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,427.99,428.99,mandatory
2,1,27,430.99,431.99,mandatory
2,1,29,432.99,433.99,optional
2,1,30,435.99,436.99,mandatory
2,1,34,437.99,438.99,mandatory
2,1,35,439.99,440.99,optional
2,1,37,442.99,443.99,mandatory
2,1,38,447.99,448.99,mandatory
2,1,39,449.99,450.99,mandatory
2,1,41,455.99,456.99,optional
2,1,43,458.99,459.99,mandatory
2,1,48,462.99,463.99,optional
2,1,49,464.99,465.99,optional
2,1,50,469.99,470.99,mandatory
2,2,1,470.99,471.99,mandatory
2,2,4,472.99,473.99,optional
2,2,7,476.99,477.99,optional
2,2,8,479.99,480.99,mandatory
2,2,10,483.99,484.99,optional
2,2,12,489.99,490.99,mandatory
2,2,13,491.99,492.99,mandatory
2,2,14,496.99,497.99,mandatory
2,2,15,498.99,499.99,optional
2,2,16,499.99,500.99,optional
2,2,17,501.99,502.99,mandatory
2,2,21,503.99,504.99,mandatory
2,2,24,506.99,507.99,mandatory
2,2,25,510.99,511.99,mandatory
2,2,26,511.99,512.99,mandatory
2,2,27,514.99,515.99,mandatory
2,2,30,517.99,518.99,mandatory
2,2,34,519.99,520.99,mandatory
2,2,37,523.99,524.99,mandatory
2,2,38,528.99,529.99,mandatory
2,2,39,530.99,531.99,mandatory
2,2,43,534.99,535.99,mandatory
2,2,50,538.99,539.99,mandatory
3,1,1,360,361,mandatory
3,1,8,364,365,mandatory
3,1,12,368,369,mandatory
3,1,13,370,371,mandatory
3,1,14,375,376,mandatory
3,1,17,379,380,mandatory
3,1,21,381,382,mandatory
3,1,24,384,385,mandatory
3,1,25,388,389,mandatory
3,1,26,411,412,mandatory
3,1,27,414,415,mandatory
3,1,30,417,418,mandatory
3,1,34,419,420,mandatory
3,1,36,421,422,optional
3,1,37,423,424,mandatory
3,1,38,428,429,mandatory
3,1,39,430,431,mandatory
3,1,41,436,437,optional
3,1,43,439,440,mandatory
3,1,44,442,443,optional
3,1,47,446,447,optional
3,1,48,447,448,optional
3,1,49,449,450,optional
3,1,50,454,455,mandatory
3,2,1,455,456,mandatory
3,2,2,458,459,optional
3,2,6,463,464,optional
3,2,8,466,467,mandatory
3,2,12,470,471,mandatory
3,2,13,472,473,mandatory
3,2,14,477,478,mandatory
3,2,17,481,482,mandatory
3,2,21,483,484,mandatory
3,2,24,486,487,mandatory
3,2,25,490,491,mandatory
3,2,26,491,492,mandatory
3,2,27,494,495,mandatory
3,2,30,497,498,mandatory
3,2,32,498,499,optional
3,2,34,500,501,mandatory
3,2,35,502,503,optional
3,2,37,505,506,mandatory
3,2,38,510,511,mandatory
3,2,39,512,513,mandatory
3,2,40,517,518,optional
3,2,42,519,520,optional
3,2,43,520,521,mandatory
3,2,44,523,524,optional
3,2,45,524,525,optional
3,2,46,527,528,optional
3,2,48,529,530,optional
3,2,49,531,532,optional
3,2,50,536,537,mandatory
4,1,1,392.99,393.99,mandatory
4,1,8,396.99,397.99,mandatory
4,1,12,400.99,401.99,mandatory
4,1,13,402.99,403.99,mandatory
4,1,14,407.99,408.99,mandatory
4,1,17,411.99,412.99,mandatory
4,1,20,415.99,416.99,optional
4,1,21,419.99,420.99,mandatory
4,1,24,422.99,423.99,mandatory
4,1,25,426.99,427.99,mandatory
4,1,26,431.99,432.99,mandatory
4,1,27,434.99,435.99,mandatory
4,1,28,437.99,438.99,optional
4,1,29,441.99,442.99,optional
4,1,30,444.99,445.99,mandatory
4,1,31,448.99,449.99,optional
4,1,34,452.99,453.99,mandatory
4,1,35,454.99,455.99,optional
4,1,37,457.99,458.99,mandatory
4,1,38,462.99,463.99,mandatory
4,1,39,464.99,465.99,mandatory
4,1,43,468.99,469.99,mandatory
4,1,47,471.99,472.99,optional
4,1,48,472.99,473.99,optional
4,1,50,475.99,476.99,mandatory
4,2,1,476.99,477.99,mandatory
4,2,8,480.99,481.99,mandatory
4,2,12,484.99,485.99,mandatory
4,2,13,486.99,487.99,mandatory
4,2,14,491.99,492.99,mandatory
4,2,17,495.99,496.99,mandatory
4,2,21,497.99,498.99,mandatory
4,2,24,500.99,501.99,mandatory
4,2,25,504.99,505.99,mandatory
4,2,26,506,507,mandatory
4,2,27,509,510,mandatory
4,2,30,512,513,mandatory
4,2,33,514,515,optional
4,2,34,515,516,mandatory
4,2,37,519,520,mandatory
4,2,38,524,525,mandatory
4,2,39,526,527,mandatory
4,2,40,531,532,optional
4,2,43,534,535,mandatory
4,2,47,537,538,optional
4,2,50,539,540,mandatory
