vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,409,410,mandatory
1,1,27,412,413,mandatory
1,1,30,415,416,mandatory
1,1,34,417,418,mandatory
1,1,37,421,422,mandatory
1,1,38,426,427,mandatory
1,1,39,428,429,mandatory
1,1,43,432,433,mandatory
1,1,50,436,437,mandatory
1,2,1,437,438,mandatory
1,2,3,440,441,optional
1,2,7,443,444,optional
1,2,8,446,447,mandatory
1,2,11,449,450,optional
1,2,12,454,455,mandatory
1,2,13,456,457,mandatory
1,2,14,461,462,mandatory
1,2,17,465,466,mandatory
1,2,19,467,468,optional
1,2,21,468,469,mandatory
1,2,24,471,472,mandatory
1,2,25,475,476,mandatory
1,2,26,486,487,mandatory
1,2,27,489,490,mandatory
1,2,30,492,493,mandatory
1,2,32,493,494,optional
1,2,34,495,496,mandatory
1,2,35,497,498,optional
1,2,36,498,499,optional
1,2,37,500,501,mandatory
1,2,38,505,506,mandatory
1,2,39,507,508,mandatory
1,2,40,512,513,optional
1,2,41,513,514,optional
1,2,43,516,517,mandatory
1,2,46,519,520,optional
1,2,47,522,523,optional
1,2,48,523,524,optional
1,2,49,525,526,optional
1,2,50,530,531,mandatory
2,1,1,362,363,mandatory
2,1,8,366,367,mandatory
2,1,12,370,371,mandatory
2,1,13,372,373,mandatory
2,1,14,377,378,mandatory
2,1,17,381,382,mandatory
2,1,18,382,383,optional
2,1,21,384,385,mandatory
2,1,24,387,388,mandatory
2,1,25,391,392,mandatory
2,1,26,418.99,419.99,mandatory
2,1,27,421.99,422.99,mandatory
2,1,28,424.99,425.99,optional
2,1,30,426.99,427.99,mandatory
2,1,34,428.99,429.99,mandatory
2,1,37,432.99,433.99,mandatory
2,1,38,437.99,438.99,mandatory
2,1,39,439.99,440.99,mandatory
2,1,41,445.99,446.99,optional
2,1,43,448.99,449.99,mandatory
2,1,50,452.99,453.99,mandatory
2,2,1,454,455,mandatory
2,2,3,457,458,optional
2,2,4,458,459,optional
2,2,5,461,462,optional
2,2,8,464,465,mandatory
2,2,12,468,469,mandatory
2,2,13,470,471,mandatory
2,2,14,475,476,mandatory
2,2,16,478,479,optional
2,2,17,480,481,mandatory
2,2,21,482,483,mandatory
2,2,22,485,486,optional
2,2,24,487,488,mandatory
2,2,25,491,492,mandatory
2,2,26,493,494,mandatory
2,2,27,496,497,mandatory
2,2,30,499,500,mandatory
2,2,31,503,504,optional
2,2,33,507,508,optional
2,2,34,508,509,mandatory
2,2,35,510,511,optional
2,2,37,513,514,mandatory
2,2,38,518,519,mandatory
2,2,39,520,521,mandatory
2,2,40,525,526,optional
2,2,41,526,527,optional
2,2,43,529,530,mandatory
2,2,44,532,533,optional
2,2,46,534,535,optional
2,2,47,537,538,optional
2,2,50,539,540,mandatory
3,1,1,394.99,395.99,mandatory
3,1,8,398.99,399.99,mandatory
3,1,12,402.99,403.99,mandatory
3,1,13,404.99,405.99,mandatory
3,1,14,409.99,410.99,mandatory
3,1,17,413.99,414.99,mandatory
3,1,20,417.99,418.99,optional
3,1,21,421.99,422.99,mandatory
3,1,24,424.99,425.99,mandatory
3,1,25,428.99,429.99,mandatory
3,1,26,429.99,430.99,mandatory
3,1,27,432.99,433.99,mandatory
3,1,30,435.99,436.99,mandatory
3,1,31,439.99,440.99,optional
3,1,33,443.99,444.99,optional
3,1,34,444.99,445.99,mandatory
3,1,36,446.99,447.99,optional
3,1,37,448.99,449.99,mandatory
3,1,38,453.99,454.99,mandatory
3,1,39,455.99,456.99,mandatory
3,1,43,459.99,460.99,mandatory
3,1,50,463.99,464.99,mandatory
3,2,1,465,466,mandatory
3,2,2,468,469,optional
3,2,3,470,471,optional
3,2,4,471,472,optional
3,2,7,475,476,optional
3,2,8,478,479,mandatory
3,2,10,482,483,optional
3,2,11,483,484,optional
3,2,12,488,489,mandatory
3,2,13,490,491,mandatory
3,2,14,495,496,mandatory
3,2,15,497,498,optional
3,2,17,499,500,mandatory
3,2,19,501,502,optional
3,2,21,502,503,mandatory
3,2,24,505,506,mandatory
3,2,25,509,510,mandatory
3,2,26,510,511,mandatory
3,2,27,513,514,mandatory
3,2,28,516,517,optional
3,2,30,518,519,mandatory
3,2,34,520,521,mandatory
3,2,36,522,523,optional
3,2,37,524,525,mandatory
3,2,38,529,530,mandatory
3,2,39,531,532,mandatory
3,2,43,535,536,mandatory
3,2,50,539,540,mandatory
4,1,1,421,422,mandatory
4,1,2,424,425,optional
4,1,7,428,429,optional
4,1,8,431,432,mandatory
4,1,12,435,436,mandatory
4,1,13,437,438,mandatory
4,1,14,442,443,mandatory
4,1,17,446,447,mandatory
4,1,21,448,449,mandatory
4,1,23,450,451,optional
4,1,24,455,456,mandatory
4,1,25,459,460,mandatory
4,1,26,460,461,mandatory
4,1,27,463,464,mandatory
4,1,30,466,467,mandatory
4,1,33,468,469,optional
4,1,34,469,470,mandatory
4,1,37,473,474,mandatory
4,1,38,478,479,mandatory
4,1,39,480,481,mandatory
4,1,41,486,487,optional
4,1,43,489,490,mandatory
4,1,50,493,494,mandatory
