vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,421,422,mandatory
1,1,27,424,425,mandatory
1,1,28,427,428,optional
1,1,30,429,430,mandatory
1,1,34,431,432,mandatory
1,1,36,433,434,optional
1,1,37,435,436,mandatory
1,1,38,440,441,mandatory
1,1,39,442,443,mandatory
1,1,43,446,447,mandatory
1,1,44,449,450,optional
1,1,46,451,452,optional
1,1,47,454,455,optional
1,1,50,456,457,mandatory
1,2,1,457,458,mandatory
1,2,3,460,461,optional
1,2,6,464,465,optional
1,2,8,467,468,mandatory
1,2,11,470,471,optional
1,2,12,475,476,mandatory
1,2,13,477,478,mandatory
1,2,14,482,483,mandatory
1,2,17,486,487,mandatory
1,2,18,487,488,optional
1,2,19,488,489,optional
1,2,21,489,490,mandatory
1,2,24,492,493,mandatory
1,2,25,496,497,mandatory
1,2,26,497,498,mandatory
1,2,27,500,501,mandatory
1,2,30,503,504,mandatory
1,2,31,507,508,optional
1,2,34,511,512,mandatory
1,2,37,515,516,mandatory
1,2,38,520,521,mandatory
1,2,39,522,523,mandatory
1,2,43,526,527,mandatory
1,2,44,529,530,optional
1,2,48,532,533,optional
1,2,50,535,536,mandatory
2,1,1,401,402,mandatory
2,1,8,405,406,mandatory
2,1,12,409,410,mandatory
2,1,13,411,412,mandatory
2,1,14,416,417,mandatory
2,1,17,420,421,mandatory
2,1,18,421,422,optional
2,1,21,423,424,mandatory
2,1,24,426,427,mandatory
2,1,25,430,431,mandatory
2,1,26,442,443,mandatory
2,1,27,445,446,mandatory
2,1,30,448,449,mandatory
2,1,32,449,450,optional
2,1,33,450,451,optional
2,1,34,451,452,mandatory
2,1,37,455,456,mandatory
2,1,38,460,461,mandatory
2,1,39,462,463,mandatory
2,1,43,466,467,mandatory
2,1,49,470,471,optional
2,1,50,475,476,mandatory
2,2,1,476,477,mandatory
2,2,8,480,481,mandatory
2,2,9,481,482,optional
2,2,12,485,486,mandatory
2,2,13,487,488,mandatory
2,2,14,492,493,mandatory
2,2,17,496,497,mandatory
2,2,20,500,501,optional
2,2,21,504,505,mandatory
2,2,24,507,508,mandatory
2,2,25,511,512,mandatory
2,2,26,512,513,mandatory
2,2,27,515,516,mandatory
2,2,30,518,519,mandatory
2,2,34,520,521,mandatory
2,2,37,524,525,mandatory
2,2,38,529,530,mandatory
2,2,39,531,532,mandatory
2,2,43,535,536,mandatory
2,2,50,539,540,mandatory
3,1,1,418,419,mandatory
3,1,2,421,422,optional
3,1,5,423,424,optional
3,1,8,426,427,mandatory
3,1,12,430,431,mandatory
3,1,13,432,433,mandatory
3,1,14,437,438,mandatory
3,1,17,441,442,mandatory
3,1,21,443,444,mandatory
3,1,24,446,447,mandatory
3,1,25,450,451,mandatory
3,1,26,458,459,mandatory
3,1,27,461,462,mandatory
3,1,29,463,464,optional
3,1,30,466,467,mandatory
3,1,31,470,471,optional
3,1,33,474,475,optional
3,1,34,475,476,mandatory
3,1,36,477,478,optional
3,1,37,479,480,mandatory
3,1,38,484,485,mandatory
3,1,39,486,487,mandatory
3,1,42,490,491,optional
3,1,43,491,492,mandatory
3,1,44,494,495,optional
3,1,47,498,499,optional
3,1,48,499,500,optional
3,1,50,502,503,mandatory
4,1,1,435,436,mandatory
4,1,7,441,442,optional
4,1,8,444,445,mandatory
4,1,11,447,448,optional
4,1,12,452,453,mandatory
4,1,13,454,455,mandatory
4,1,14,459,460,mandatory
4,1,17,463,464,mandatory
4,1,21,465,466,mandatory
4,1,24,468,469,mandatory
4,1,25,472,473,mandatory
4,1,26,475,476,mandatory
4,1,27,478,479,mandatory
4,1,29,480,481,optional
4,1,30,483,484,mandatory
4,1,33,485,486,optional
4,1,34,486,487,mandatory
4,1,37,490,491,mandatory
4,1,38,495,496,mandatory
4,1,39,497,498,mandatory
4,1,40,502,503,optional
4,1,43,505,506,mandatory
4,1,44,508,509,optional
4,1,45,509,510,optional
4,1,48,513,514,optional
4,1,50,516,517,mandatory
