vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,416,417,mandatory
1,1,27,419,420,mandatory
1,1,30,422,423,mandatory
1,1,33,424,425,optional
1,1,34,425,426,mandatory
1,1,37,429,430,mandatory
1,1,38,434,435,mandatory
1,1,39,436,437,mandatory
1,1,42,440,441,optional
1,1,43,441,442,mandatory
1,1,44,444,445,optional
1,1,48,447,448,optional
1,1,50,450,451,mandatory
1,2,1,451,452,mandatory
1,2,6,458,459,optional
1,2,8,461,462,mandatory
1,2,12,465,466,mandatory
1,2,13,467,468,mandatory
1,2,14,472,473,mandatory
1,2,16,475,476,optional
1,2,17,477,478,mandatory
1,2,19,479,480,optional
1,2,21,480,481,mandatory
1,2,23,482,483,optional
1,2,24,487,488,mandatory
1,2,25,491,492,mandatory
1,2,26,492,493,mandatory
1,2,27,495,496,mandatory
1,2,30,498,499,mandatory
1,2,31,502,503,optional
1,2,32,505,506,optional
1,2,34,507,508,mandatory
1,2,35,509,510,optional
1,2,37,512,513,mandatory
1,2,38,517,518,mandatory
1,2,39,519,520,mandatory
1,2,40,524,525,optional
1,2,41,525,526,optional
1,2,43,528,529,mandatory
1,2,49,532,533,optional
1,2,50,537,538,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,409,410,mandatory
2,1,27,412,413,mandatory
2,1,30,415,416,mandatory
2,1,34,417,418,mandatory
2,1,37,421,422,mandatory
2,1,38,426,427,mandatory
2,1,39,428,429,mandatory
2,1,43,432,433,mandatory
2,1,47,435,436,optional
2,1,49,438,439,optional
2,1,50,443,444,mandatory
2,2,1,444,445,mandatory
2,2,8,448,449,mandatory
2,2,9,449,450,optional
2,2,12,453,454,mandatory
2,2,13,455,456,mandatory
2,2,14,460,461,mandatory
2,2,16,463,464,optional
2,2,17,465,466,mandatory
2,2,21,467,468,mandatory
2,2,24,470,471,mandatory
2,2,25,474,475,mandatory
2,2,26,475,476,mandatory
2,2,27,478,479,mandatory
2,2,29,480,481,optional
2,2,30,483,484,mandatory
2,2,32,484,485,optional
2,2,33,485,486,optional
2,2,34,486,487,mandatory
2,2,35,488,489,optional
2,2,36,489,490,optional
2,2,37,491,492,mandatory
2,2,38,496,497,mandatory
2,2,39,498,499,mandatory
2,2,42,502,503,optional
2,2,43,503,504,mandatory
2,2,44,506,507,optional
2,2,45,507,508,optional
2,2,46,510,511,optional
2,2,47,513,514,optional
2,2,48,514,515,optional
2,2,49,516,517,optional
2,2,50,521,522,mandatory
3,1,1,392,393,mandatory
3,1,8,396,397,mandatory
3,1,12,400,401,mandatory
3,1,13,402,403,mandatory
3,1,14,407,408,mandatory
3,1,17,411,412,mandatory
3,1,18,412,413,optional
3,1,20,416,417,optional
3,1,21,420,421,mandatory
3,1,24,423,424,mandatory
3,1,25,427,428,mandatory
3,1,26,431,432,mandatory
3,1,27,434,435,mandatory
3,1,30,437,438,mandatory
3,1,34,439,440,mandatory
3,1,37,443,444,mandatory
3,1,38,448,449,mandatory
3,1,39,450,451,mandatory
3,1,41,456,457,optional
3,1,43,459,460,mandatory
3,1,50,463,464,mandatory
3,2,1,464,465,mandatory
3,2,5,468,469,optional
3,2,6,471,472,optional
3,2,8,474,475,mandatory
3,2,11,477,478,optional
3,2,12,482,483,mandatory
3,2,13,484,485,mandatory
3,2,14,489,490,mandatory
3,2,17,493,494,mandatory
3,2,19,495,496,optional
3,2,20,498,499,optional
3,2,21,502,503,mandatory
3,2,24,505,506,mandatory
3,2,25,509,510,mandatory
3,2,26,510,511,mandatory
3,2,27,513,514,mandatory
3,2,30,516,517,mandatory
3,2,34,518,519,mandatory
3,2,37,522,523,mandatory
3,2,38,527,528,mandatory
3,2,39,529,530,mandatory
3,2,42,533,534,optional
3,2,43,534,535,mandatory
3,2,50,538,539,mandatory
4,1,1,411,412,mandatory
4,1,8,415,416,mandatory
4,1,9,416,417,optional
4,1,12,420,421,mandatory
4,1,13,422,423,mandatory
4,1,14,427,428,mandatory
4,1,17,431,432,mandatory
4,1,18,432,433,optional
4,1,21,434,435,mandatory
4,1,24,437,438,mandatory
4,1,25,441,442,mandatory
4,1,26,449,450,mandatory
4,1,27,452,453,mandatory
4,1,30,455,456,mandatory
4,1,31,459,460,optional
4,1,33,463,464,optional
4,1,34,464,465,mandatory
4,1,35,466,467,optional
4,1,36,467,468,optional
4,1,37,469,470,mandatory
4,1,38,474,475,mandatory
4,1,39,476,477,mandatory
4,1,43,480,481,mandatory
4,1,44,483,484,optional
4,1,46,485,486,optional
4,1,47,488,489,optional
4,1,49,491,492,optional
4,1,50,496,497,mandatory
