vehicle,trip,stop,arrival,departure,stop_type
1,1,1,370.99,371.99,mandatory
1,1,8,374.99,375.99,mandatory
1,1,12,378.99,379.99,mandatory
1,1,13,380.99,381.99,mandatory
1,1,14,385.99,386.99,mandatory
1,1,17,389.99,390.99,mandatory
1,1,21,391.99,392.99,mandatory
1,1,24,394.99,395.99,mandatory
1,1,25,398.99,399.99,mandatory
1,1,26,399.99,400.99,mandatory
1,1,27,402.99,403.99,mandatory
1,1,30,405.99,406.99,mandatory
1,1,31,409.99,410.99,optional
1,1,32,412.99,413.99,optional
1,1,34,414.99,415.99,mandatory
1,1,37,418.99,419.99,mandatory
1,1,38,423.99,424.99,mandatory
1,1,39,425.99,426.99,mandatory
1,1,43,429.99,430.99,mandatory
1,1,50,433.99,434.99,mandatory
1,2,1,456,457,mandatory
1,2,3,459,460,optional
1,2,4,460,461,optional
1,2,5,463,464,optional
1,2,6,466,467,optional
1,2,8,469,470,mandatory
1,2,9,470,471,optional
1,2,11,472,473,optional
1,2,12,477,478,mandatory
1,2,13,479,480,mandatory
1,2,14,484,485,mandatory
1,2,17,488,489,mandatory
1,2,19,490,491,optional
1,2,21,491,492,mandatory
1,2,24,494,495,mandatory
1,2,25,498,499,mandatory
1,2,26,499,500,mandatory
1,2,27,502,503,mandatory
1,2,28,505,506,optional
1,2,30,507,508,mandatory
1,2,32,508,509,optional
1,2,34,510,511,mandatory
1,2,35,512,513,optional
1,2,37,515,516,mandatory
1,2,38,520,521,mandatory
1,2,39,522,523,mandatory
1,2,40,527,528,optional
1,2,41,528,529,optional
1,2,42,531,532,optional
1,2,43,532,533,mandatory
1,2,47,535,536,optional
1,2,48,536,537,optional
1,2,50,539,540,mandatory
2,1,1,362,363,mandatory
2,1,8,366,367,mandatory
2,1,12,370,371,mandatory
2,1,13,372,373,mandatory
2,1,14,377,378,mandatory
2,1,17,381,382,mandatory
2,1,21,383,384,mandatory
2,1,24,386,387,mandatory
2,1,25,390,391,mandatory
2,1,26,407.99,408.99,mandatory
2,1,27,410.99,411.99,mandatory
2,1,30,413.99,414.99,mandatory
2,1,32,414.99,415.99,optional
2,1,33,415.99,416.99,optional
2,1,34,416.99,417.99,mandatory
2,1,37,420.99,421.99,mandatory
2,1,38,425.99,426.99,mandatory
2,1,39,427.99,428.99,mandatory
2,1,43,431.99,432.99,mandatory
2,1,44,434.99,435.99,optional
2,1,50,440.99,441.99,mandatory
2,2,1,447.99,448.99,mandatory
2,2,5,451.99,452.99,optional
2,2,6,454.99,455.99,optional
2,2,7,455.99,456.99,optional
2,2,8,458.99,459.99,mandatory
2,2,9,459.99,460.99,optional
2,2,12,463.99,464.99,mandatory
2,2,13,465.99,466.99,mandatory
2,2,14,470.99,471.99,mandatory
2,2,16,473.99,474.99,optional
2,2,17,475.99,476.99,mandatory
2,2,21,477.99,478.99,mandatory
2,2,24,480.99,481.99,mandatory
2,2,25,484.99,485.99,mandatory
2,2,26,486,487,mandatory
2,2,27,489,490,mandatory
2,2,29,491,492,optional
2,2,30,494,495,mandatory
2,2,32,495,496,optional
2,2,33,496,497,optional
2,2,34,497,498,mandatory
2,2,35,499,500,optional
2,2,36,500,501,optional
2,2,37,502,503,mandatory
2,2,38,507,508,mandatory
2,2,39,509,510,mandatory
2,2,40,514,515,optional
2,2,41,515,516,optional
2,2,42,518,519,optional
2,2,43,519,520,mandatory
2,2,44,522,523,optional
2,2,48,525,526,optional
2,2,49,527,528,optional
2,2,50,532,533,mandatory
3,1,1,390.99,391.99,mandatory
3,1,2,393.99,394.99,optional
3,1,8,397.99,398.99,mandatory
3,1,12,401.99,402.99,mandatory
3,1,13,403.99,404.99,mandatory
3,1,14,408.99,409.99,mandatory
3,1,17,412.99,413.99,mandatory
3,1,18,413.99,414.99,optional
3,1,21,415.99,416.99,mandatory
3,1,24,418.99,419.99,mandatory
3,1,25,422.99,423.99,mandatory
3,1,26,446,447,mandatory
3,1,27,449,450,mandatory
3,1,29,451,452,optional
3,1,30,454,455,mandatory
3,1,34,456,457,mandatory
3,1,36,458,459,optional
3,1,37,460,461,mandatory
3,1,38,465,466,mandatory
3,1,39,467,468,mandatory
3,1,41,473,474,optional
3,1,43,476,477,mandatory
3,1,46,479,480,optional
3,1,49,481,482,optional
3,1,50,486,487,mandatory
4,1,1,430.99,431.99,mandatory
4,1,8,434.99,435.99,mandatory
4,1,12,438.99,439.99,mandatory
4,1,13,440.99,441.99,mandatory
4,1,14,445.99,446.99,mandatory
4,1,16,448.99,449.99,optional
4,1,17,450.99,451.99,mandatory
4,1,18,451.99,452.99,optional
4,1,21,453.99,454.99,mandatory
4,1,24,456.99,457.99,mandatory
4,1,25,460.99,461.99,mandatory
4,1,26,464,465,mandatory
4,1,27,467,468,mandatory
4,1,28,470,471,optional
4,1,30,472,473,mandatory
4,1,34,474,475,mandatory
4,1,35,476,477,optional
4,1,37,479,480,mandatory
4,1,38,484,485,mandatory
4,1,39,486,487,mandatory
4,1,43,490,491,mandatory
4,1,44,493,494,optional
4,1,46,495,496,optional
4,1,49,497,498,optional
4,1,50,502,503,mandatory
