vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,3,363,364,mandatory
1,1,6,368,369,mandatory
1,1,8,372,373,mandatory
1,1,11,377,378,mandatory
1,1,13,380,381,mandatory
1,1,15,384,385,mandatory
1,1,18,388,389,mandatory
1,1,20,392,393,mandatory
1,1,23,398,399,mandatory
1,1,25,403,404,mandatory
1,1,26,435.99,436.99,mandatory
1,1,28,439.99,440.99,mandatory
1,1,31,443.99,444.99,mandatory
1,1,33,447.99,448.99,mandatory
1,1,36,451.99,452.99,mandatory
1,1,38,454.99,455.99,mandatory
1,1,39,457.99,458.99,optional
1,1,40,459.99,460.99,mandatory
1,1,43,463.99,464.99,mandatory
1,1,44,465.99,466.99,optional
1,1,45,468.99,469.99,mandatory
1,1,48,473.99,474.99,mandatory
1,1,50,477.99,478.99,mandatory
2,1,1,406.99,407.99,mandatory
2,1,3,409.99,410.99,mandatory
2,1,4,411.99,412.99,optional
2,1,6,415.99,416.99,mandatory
2,1,8,419.99,420.99,mandatory
2,1,11,424.99,425.99,mandatory
2,1,12,427.99,428.99,optional
2,1,13,429.99,430.99,mandatory
2,1,15,433.99,434.99,mandatory
2,1,16,435.99,436.99,optional
2,1,18,438.99,439.99,mandatory
2,1,20,442.99,443.99,mandatory
2,1,23,448.99,449.99,mandatory
2,1,25,453.99,454.99,mandatory
2,1,26,454.99,455.99,mandatory
2,1,28,458.99,459.99,mandatory
2,1,31,462.99,463.99,mandatory
2,1,33,466.99,467.99,mandatory
2,1,34,468.99,469.99,optional
2,1,36,472.99,473.99,mandatory
2,1,38,475.99,476.99,mandatory
2,1,39,478.99,479.99,optional
2,1,40,480.99,481.99,mandatory
2,1,41,482.99,483.99,optional
2,1,43,485.99,486.99,mandatory
2,1,44,487.99,488.99,optional
2,1,45,490.99,491.99,mandatory
2,1,46,493.99,494.99,optional
2,1,47,496.99,497.99,optional
2,1,48,498.99,499.99,mandatory
2,1,50,502.99,503.99,mandatory
3,1,1,424.99,425.99,mandatory
3,1,3,427.99,428.99,mandatory
3,1,4,429.99,430.99,optional
3,1,6,433.99,434.99,mandatory
3,1,8,437.99,438.99,mandatory
3,1,11,442.99,443.99,mandatory
3,1,13,445.99,446.99,mandatory
3,1,15,449.99,450.99,mandatory
3,1,18,453.99,454.99,mandatory
3,1,20,457.99,458.99,mandatory
3,1,23,463.99,464.99,mandatory
3,1,25,468.99,469.99,mandatory
3,1,26,470,471,mandatory
3,1,28,474,475,mandatory
3,1,31,478,479,mandatory
3,1,33,482,483,mandatory
3,1,36,486,487,mandatory
3,1,38,489,490,mandatory
3,1,39,492,493,optional
3,1,40,494,495,mandatory
3,1,41,496,497,optional
3,1,43,499,500,mandatory
3,1,45,503,504,mandatory
3,1,46,506,507,optional
3,1,48,510,511,mandatory
3,1,49,513,514,optional
3,1,50,516,517,mandatory
4,1,1,439.99,440.99,mandatory
4,1,3,442.99,443.99,mandatory
4,1,6,447.99,448.99,mandatory
4,1,7,449.99,450.99,optional
4,1,8,452.99,453.99,mandatory
4,1,9,454.99,455.99,optional
4,1,11,457.99,458.99,mandatory
4,1,13,460.99,461.99,mandatory
4,1,14,464.99,465.99,optional
4,1,15,466.99,467.99,mandatory
4,1,16,468.99,469.99,optional
4,1,18,471.99,472.99,mandatory
4,1,20,475.99,476.99,mandatory
4,1,21,478.99,479.99,optional
4,1,23,482.99,483.99,mandatory
4,1,25,487.99,488.99,mandatory
4,1,26,489,490,mandatory
4,1,28,493,494,mandatory
4,1,30,497,498,optional
4,1,31,499,500,mandatory
4,1,33,503,504,mandatory
4,1,36,507,508,mandatory
4,1,37,510,511,optional
4,1,38,512,513,mandatory
4,1,40,515,516,mandatory
4,1,43,519,520,mandatory
4,1,44,521,522,optional
4,1,45,524,525,mandatory
4,1,46,527,528,optional
4,1,47,530,531,optional
4,1,48,532,533,mandatory
4,1,49,535,536,optional
4,1,50,538,539,mandatory
