vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,414,415,mandatory
1,1,27,417,418,mandatory
1,1,30,420,421,mandatory
1,1,34,422,423,mandatory
1,1,37,426,427,mandatory
1,1,38,431,432,mandatory
1,1,39,433,434,mandatory
1,1,43,437,438,mandatory
1,1,49,441,442,optional
1,1,50,446,447,mandatory
1,2,1,447,448,mandatory
1,2,8,451,452,mandatory
1,2,9,452,453,optional
1,2,12,456,457,mandatory
1,2,13,458,459,mandatory
1,2,14,463,464,mandatory
1,2,16,466,467,optional
1,2,17,468,469,mandatory
1,2,21,470,471,mandatory
1,2,24,473,474,mandatory
1,2,25,477,478,mandatory
1,2,26,479,480,mandatory
1,2,27,482,483,mandatory
1,2,28,485,486,optional
1,2,30,487,488,mandatory
1,2,31,491,492,optional
1,2,32,494,495,optional
1,2,33,495,496,optional
1,2,34,496,497,mandatory
1,2,35,498,499,optional
1,2,37,501,502,mandatory
1,2,38,506,507,mandatory
1,2,39,508,509,mandatory
1,2,41,514,515,optional
1,2,43,517,518,mandatory
1,2,44,520,521,optional
1,2,47,524,525,optional
1,2,50,526,527,mandatory
2,1,1,388,389,mandatory
2,1,8,392,393,mandatory
2,1,12,396,397,mandatory
2,1,13,398,399,mandatory
2,1,14,403,404,mandatory
2,1,17,407,408,mandatory
2,1,20,411,412,optional
2,1,21,415,416,mandatory
2,1,24,418,419,mandatory
2,1,25,422,423,mandatory
2,1,26,423,424,mandatory
2,1,27,426,427,mandatory
2,1,30,429,430,mandatory
2,1,33,431,432,optional
2,1,34,432,433,mandatory
2,1,37,436,437,mandatory
2,1,38,441,442,mandatory
2,1,39,443,444,mandatory
2,1,42,447,448,optional
2,1,43,448,449,mandatory
2,1,44,451,452,optional
2,1,47,455,456,optional
2,1,48,456,457,optional
2,1,50,459,460,mandatory
2,2,1,462,463,mandatory
2,2,3,465,466,optional
2,2,5,467,468,optional
2,2,8,470,471,mandatory
2,2,12,474,475,mandatory
2,2,13,476,477,mandatory
2,2,14,481,482,mandatory
2,2,16,484,485,optional
2,2,17,486,487,mandatory
2,2,19,488,489,optional
2,2,21,489,490,mandatory
2,2,24,492,493,mandatory
2,2,25,496,497,mandatory
2,2,26,497,498,mandatory
2,2,27,500,501,mandatory
2,2,28,503,504,optional
2,2,30,505,506,mandatory
2,2,31,509,510,optional
2,2,34,513,514,mandatory
2,2,35,515,516,optional
2,2,37,518,519,mandatory
2,2,38,523,524,mandatory
2,2,39,525,526,mandatory
2,2,40,530,531,optional
2,2,41,531,532,optional
2,2,42,534,535,optional
2,2,43,535,536,mandatory
2,2,50,539,540,mandatory
3,1,1,411,412,mandatory
3,1,8,415,416,mandatory
3,1,9,416,417,optional
3,1,12,420,421,mandatory
3,1,13,422,423,mandatory
3,1,14,427,428,mandatory
3,1,17,431,432,mandatory
3,1,18,432,433,optional
3,1,21,434,435,mandatory
3,1,24,437,438,mandatory
3,1,25,441,442,mandatory
3,1,26,451,452,mandatory
3,1,27,454,455,mandatory
3,1,30,457,458,mandatory
3,1,31,461,462,optional
3,1,34,465,466,mandatory
3,1,36,467,468,optional
3,1,37,469,470,mandatory
3,1,38,474,475,mandatory
3,1,39,476,477,mandatory
3,1,43,480,481,mandatory
3,1,44,483,484,optional
3,1,46,485,486,optional
3,1,50,489,490,mandatory
4,1,1,436,437,mandatory
4,1,5,440,441,optional
4,1,8,443,444,mandatory
4,1,12,447,448,mandatory
4,1,13,449,450,mandatory
4,1,14,454,455,mandatory
4,1,17,458,459,mandatory
4,1,21,460,461,mandatory
4,1,24,463,464,mandatory
4,1,25,467,468,mandatory
4,1,26,468,469,mandatory
4,1,27,471,472,mandatory
4,1,29,473,474,optional
4,1,30,476,477,mandatory
4,1,32,477,478,optional
4,1,33,478,479,optional
4,1,34,479,480,mandatory
4,1,35,481,482,optional
4,1,36,482,483,optional
4,1,37,484,485,mandatory
4,1,38,489,490,mandatory
4,1,39,491,492,mandatory
4,1,43,495,496,mandatory
4,1,44,498,499,optional
4,1,45,499,500,optional
4,1,47,504,505,optional
4,1,48,505,506,optional
4,1,49,507,508,optional
4,1,50,512,513,mandatory
