vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,413.99,414.99,mandatory
1,1,27,416.99,417.99,mandatory
1,1,30,419.99,420.99,mandatory
1,1,34,421.99,422.99,mandatory
1,1,37,425.99,426.99,mandatory
1,1,38,430.99,431.99,mandatory
1,1,39,432.99,433.99,mandatory
1,1,43,436.99,437.99,mandatory
1,1,49,440.99,441.99,optional
1,1,50,445.99,446.99,mandatory
1,2,1,447,448,mandatory
1,2,8,451,452,mandatory
1,2,9,452,453,optional
1,2,12,456,457,mandatory
1,2,13,458,459,mandatory
1,2,14,463,464,mandatory
1,2,16,466,467,optional
1,2,17,468,469,mandatory
1,2,21,470,471,mandatory
1,2,24,473,474,mandatory
1,2,25,477,478,mandatory
1,2,26,479,480,mandatory
1,2,27,482,483,mandatory
1,2,28,485,486,optional
1,2,30,487,488,mandatory
1,2,31,491,492,optional
1,2,32,494,495,optional
1,2,33,495,496,optional
1,2,34,496,497,mandatory
1,2,35,498,499,optional
1,2,37,501,502,mandatory
1,2,38,506,507,mandatory
1,2,39,508,509,mandatory
1,2,41,514,515,optional
1,2,43,517,518,mandatory
1,2,44,520,521,optional
1,2,47,524,525,optional
1,2,50,526,527,mandatory
2,1,1,387.99,388.99,mandatory
2,1,8,391.99,392.99,mandatory
2,1,12,395.99,396.99,mandatory
2,1,13,397.99,398.99,mandatory
2,1,14,402.99,403.99,mandatory
2,1,17,406.99,407.99,mandatory
2,1,20,410.99,411.99,optional
2,1,21,414.99,415.99,mandatory
2,1,24,417.99,418.99,mandatory
2,1,25,421.99,422.99,mandatory
2,1,26,422.99,423.99,mandatory
2,1,27,425.99,426.99,mandatory
2,1,30,428.99,429.99,mandatory
2,1,33,430.99,431.99,optional
2,1,34,431.99,432.99,mandatory
2,1,37,435.99,436.99,mandatory
2,1,38,440.99,441.99,mandatory
2,1,39,442.99,443.99,mandatory
2,1,42,446.99,447.99,optional
2,1,43,447.99,448.99,mandatory
2,1,44,450.99,451.99,optional
2,1,47,454.99,455.99,optional
2,1,48,455.99,456.99,optional
2,1,50,458.99,459.99,mandatory
2,2,1,460.99,461.99,mandatory
2,2,3,463.99,464.99,optional
2,2,5,465.99,466.99,optional
2,2,8,468.99,469.99,mandatory
2,2,12,472.99,473.99,mandatory
2,2,13,474.99,475.99,mandatory
2,2,14,479.99,480.99,mandatory
2,2,16,482.99,483.99,optional
2,2,17,484.99,485.99,mandatory
2,2,19,486.99,487.99,optional
2,2,21,487.99,488.99,mandatory
2,2,24,490.99,491.99,mandatory
2,2,25,494.99,495.99,mandatory
2,2,26,497,498,mandatory
2,2,27,500,501,mandatory
2,2,28,503,504,optional
2,2,30,505,506,mandatory
2,2,31,509,510,optional
2,2,34,513,514,mandatory
2,2,35,515,516,optional
2,2,37,518,519,mandatory
2,2,38,523,524,mandatory
2,2,39,525,526,mandatory
2,2,40,530,531,optional
2,2,41,531,532,optional
2,2,42,534,535,optional
2,2,43,535,536,mandatory
2,2,50,539,540,mandatory
3,1,1,403.99,404.99,mandatory
3,1,7,409.99,410.99,optional
3,1,8,412.99,413.99,mandatory
3,1,9,413.99,414.99,optional
3,1,12,417.99,418.99,mandatory
3,1,13,419.99,420.99,mandatory
3,1,14,424.99,425.99,mandatory
3,1,17,428.99,429.99,mandatory
3,1,18,429.99,430.99,optional
3,1,21,431.99,432.99,mandatory
3,1,24,434.99,435.99,mandatory
3,1,25,438.99,439.99,mandatory
3,1,26,449,450,mandatory
3,1,27,452,453,mandatory
3,1,29,454,455,optional
3,1,30,457,458,mandatory
3,1,31,461,462,optional
3,1,34,465,466,mandatory
3,1,36,467,468,optional
3,1,37,469,470,mandatory
3,1,38,474,475,mandatory
3,1,39,476,477,mandatory
3,1,43,480,481,mandatory
3,1,44,483,484,optional
3,1,46,485,486,optional
3,1,50,489,490,mandatory
4,1,1,435.99,436.99,mandatory
4,1,5,439.99,440.99,optional
4,1,8,442.99,443.99,mandatory
4,1,12,446.99,447.99,mandatory
4,1,13,448.99,449.99,mandatory
4,1,14,453.99,454.99,mandatory
4,1,17,457.99,458.99,mandatory
4,1,21,459.99,460.99,mandatory
4,1,24,462.99,463.99,mandatory
4,1,25,466.99,467.99,mandatory
4,1,26,468,469,mandatory
4,1,27,471,472,mandatory
4,1,29,473,474,optional
4,1,30,476,477,mandatory
4,1,32,477,478,optional
4,1,33,478,479,optional
4,1,34,479,480,mandatory
4,1,35,481,482,optional
4,1,36,482,483,optional
4,1,37,484,485,mandatory
4,1,38,489,490,mandatory
4,1,39,491,492,mandatory
4,1,43,495,496,mandatory
4,1,44,498,499,optional
4,1,45,499,500,optional
4,1,47,504,505,optional
4,1,48,505,506,optional
4,1,49,507,508,optional
4,1,50,512,513,mandatory
