vehicle,trip,stop,arrival,departure,stop_type
1,1,1,362.99,363.99,mandatory
1,1,7,368.99,369.99,mandatory
1,1,10,373.99,374.99,mandatory
1,1,11,376.99,377.99,mandatory
1,1,12,379.99,380.99,mandatory
1,1,14,382.99,383.99,mandatory
1,1,15,384.99,385.99,optional
1,1,17,389.99,390.99,mandatory
1,1,19,393.99,394.99,mandatory
1,1,20,396.99,397.99,mandatory
1,1,21,400,401,mandatory
1,1,23,402,403,optional
1,1,24,404,405,optional
1,1,25,407,408,optional
1,1,27,409,410,mandatory
1,1,29,413,414,optional
1,1,30,416,417,mandatory
1,1,31,419,420,mandatory
1,1,32,422,423,mandatory
1,1,33,424,425,optional
1,1,34,426,427,mandatory
1,1,35,428,429,optional
1,1,37,432,433,mandatory
1,1,38,435,436,optional
1,1,39,438,439,mandatory
1,1,40,441,442,mandatory
2,1,1,385.99,386.99,mandatory
2,1,2,388.99,389.99,optional
2,1,7,393.99,394.99,mandatory
2,1,8,395.99,396.99,optional
2,1,10,398.99,399.99,mandatory
2,1,11,401.99,402.99,mandatory
2,1,12,404.99,405.99,mandatory
2,1,14,407.99,408.99,mandatory
2,1,17,413.99,414.99,mandatory
2,1,18,415.99,416.99,optional
2,1,19,418.99,419.99,mandatory
2,1,20,421.99,422.99,mandatory
2,1,21,423,424,mandatory
2,1,25,428,429,optional
2,1,27,430,431,mandatory
2,1,28,433,434,optional
2,1,29,435,436,optional
2,1,30,438,439,mandatory
2,1,31,441,442,mandatory
2,1,32,444,445,mandatory
2,1,33,446,447,optional
2,1,34,448,449,mandatory
2,1,35,450,451,optional
2,1,36,453,454,optional
2,1,37,456,457,mandatory
2,1,38,459,460,optional
2,1,39,462,463,mandatory
2,1,40,465,466,mandatory
3,1,1,395,396,mandatory
3,1,4,399,400,optional
3,1,5,401,402,optional
3,1,7,404,405,mandatory
3,1,9,407,408,optional
3,1,10,410,411,mandatory
3,1,11,413,414,mandatory
3,1,12,416,417,mandatory
3,1,13,418,419,optional
3,1,14,420,421,mandatory
3,1,17,426,427,mandatory
3,1,19,430,431,mandatory
3,1,20,433,434,mandatory
3,1,21,434,435,mandatory
3,1,22,436,437,optional
3,1,23,438,439,optional
3,1,24,440,441,optional
3,1,26,443,444,optional
3,1,27,445,446,mandatory
3,1,28,448,449,optional
3,1,29,450,451,optional
3,1,30,453,454,mandatory
3,1,31,456,457,mandatory
3,1,32,459,460,mandatory
3,1,33,461,462,optional
3,1,34,463,464,mandatory
3,1,35,465,466,optional
3,1,36,468,469,optional
3,1,37,471,472,mandatory
3,1,39,476,477,mandatory
3,1,40,479,480,mandatory
