vehicle,trip,stop,arrival,departure,stop_type
1,1,1,363,364,mandatory
1,1,3,367,368,mandatory
1,1,6,372,373,mandatory
1,1,8,376,377,mandatory
1,1,11,380,381,mandatory
1,1,13,384,385,mandatory
1,1,15,387,388,mandatory
1,1,18,391,392,mandatory
1,1,20,395,396,mandatory
1,1,23,401,402,mandatory
1,1,25,405,406,mandatory
1,1,26,415,416,mandatory
1,1,28,418,419,mandatory
1,1,29,420,421,optional
1,1,31,423,424,mandatory
1,1,33,426,427,mandatory
1,1,34,428,429,optional
1,1,36,431,432,mandatory
1,1,37,434,435,optional
1,1,38,436,437,mandatory
1,1,40,440,441,mandatory
1,1,42,443,444,optional
1,1,43,445,446,mandatory
1,1,44,447,448,optional
1,1,45,449,450,mandatory
1,1,46,452,453,optional
1,1,47,455,456,optional
1,1,48,457,458,mandatory
1,1,49,460,461,optional
1,1,50,463,464,mandatory
2,1,1,397.99,398.99,mandatory
2,1,3,401.99,402.99,mandatory
2,1,6,406.99,407.99,mandatory
2,1,8,410.99,411.99,mandatory
2,1,10,414.99,415.99,optional
2,1,11,416.99,417.99,mandatory
2,1,13,420.99,421.99,mandatory
2,1,14,423.99,424.99,optional
2,1,15,425.99,426.99,mandatory
2,1,18,429.99,430.99,mandatory
2,1,20,433.99,434.99,mandatory
2,1,21,436.99,437.99,optional
2,1,23,440.99,441.99,mandatory
2,1,24,443.99,444.99,optional
2,1,25,446.99,447.99,mandatory
2,1,26,448,449,mandatory
2,1,28,451,452,mandatory
2,1,30,454,455,optional
2,1,31,456,457,mandatory
2,1,33,459,460,mandatory
2,1,35,462,463,optional
2,1,36,464,465,mandatory
2,1,37,467,468,optional
2,1,38,469,470,mandatory
2,1,40,473,474,mandatory
2,1,41,475,476,optional
2,1,43,478,479,mandatory
2,1,44,480,481,optional
2,1,45,482,483,mandatory
2,1,46,485,486,optional
2,1,47,488,489,optional
2,1,48,490,491,mandatory
2,1,50,494,495,mandatory
3,1,1,420,421,mandatory
3,1,3,424,425,mandatory
3,1,5,428,429,optional
3,1,6,431,432,mandatory
3,1,8,435,436,mandatory
3,1,11,439,440,mandatory
3,1,13,443,444,mandatory
3,1,15,446,447,mandatory
3,1,16,448,449,optional
3,1,17,450,451,optional
3,1,18,452,453,mandatory
3,1,20,456,457,mandatory
3,1,21,459,460,optional
3,1,23,463,464,mandatory
3,1,25,467,468,mandatory
3,1,26,469,470,mandatory
3,1,28,472,473,mandatory
3,1,30,475,476,optional
3,1,31,477,478,mandatory
3,1,33,480,481,mandatory
3,1,34,482,483,optional
3,1,35,485,486,optional
3,1,36,487,488,mandatory
3,1,38,490,491,mandatory
3,1,39,493,494,optional
3,1,40,495,496,mandatory
3,1,41,497,498,optional
3,1,42,499,500,optional
3,1,43,501,502,mandatory
3,1,44,503,504,optional
3,1,45,505,506,mandatory
3,1,46,508,509,optional
3,1,48,512,513,mandatory
3,1,49,515,516,optional
3,1,50,518,519,mandatory
4,1,1,434.99,435.99,mandatory
4,1,3,438.99,439.99,mandatory
4,1,4,440.99,441.99,optional
4,1,6,445.99,446.99,mandatory
4,1,8,449.99,450.99,mandatory
4,1,9,451.99,452.99,optional
4,1,11,455.99,456.99,mandatory
4,1,12,458.99,459.99,optional
4,1,13,460.99,461.99,mandatory
4,1,14,463.99,464.99,optional
4,1,15,465.99,466.99,mandatory
4,1,16,467.99,468.99,optional
4,1,17,469.99,470.99,optional
4,1,18,471.99,472.99,mandatory
4,1,20,475.99,476.99,mandatory
4,1,23,481.99,482.99,mandatory
4,1,24,484.99,485.99,optional
4,1,25,487.99,488.99,mandatory
4,1,26,489,490,mandatory
4,1,27,492,493,optional
4,1,28,494,495,mandatory
4,1,30,497,498,optional
4,1,31,499,500,mandatory
4,1,33,502,503,mandatory
4,1,35,505,506,optional
4,1,36,507,508,mandatory
4,1,37,510,511,optional
4,1,38,512,513,mandatory
4,1,40,516,517,mandatory
4,1,41,518,519,optional
4,1,43,521,522,mandatory
4,1,44,523,524,optional
4,1,45,525,526,mandatory
4,1,46,528,529,optional
4,1,47,531,532,optional
4,1,48,533,534,mandatory
4,1,49,536,537,optional
4,1,50,539,540,mandatory
