vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,4,367,368,mandatory
1,1,6,372,373,mandatory
1,1,9,378,379,mandatory
1,1,12,384,385,mandatory
1,1,14,390,391,mandatory
1,1,17,399,400,mandatory
1,1,19,404,405,mandatory
1,1,22,409,410,mandatory
1,1,25,417,418,mandatory
1,1,27,423,424,mandatory
1,1,30,434,435,mandatory
1,1,31,478,479,mandatory
1,1,34,485,486,mandatory
1,1,35,488,489,optional
1,1,36,492,493,mandatory
1,1,38,496,497,optional
1,1,39,499,500,mandatory
1,1,40,502,503,optional
1,1,42,507,508,mandatory
1,1,44,513,514,mandatory
1,1,46,518,519,optional
1,1,47,523,524,mandatory
1,1,48,526,527,optional
1,1,49,529,530,mandatory
1,1,51,534,535,optional
1,1,52,537,538,mandatory
1,1,53,540,541,optional
1,1,55,545,546,mandatory
1,1,57,551,552,mandatory
1,1,58,556,557,optional
1,1,59,561,562,optional
1,1,60,566,567,mandatory
2,1,1,360,361,mandatory
2,1,4,367,368,mandatory
2,1,6,372,373,mandatory
2,1,9,378,379,mandatory
2,1,12,384,385,mandatory
2,1,14,390,391,mandatory
2,1,17,399,400,mandatory
2,1,19,404,405,mandatory
2,1,22,409,410,mandatory
2,1,25,417,418,mandatory
2,1,27,423,424,mandatory
2,1,30,434,435,mandatory
2,1,31,460,461,mandatory
2,1,33,466,467,optional
2,1,34,469,470,mandatory
2,1,36,475,476,mandatory
2,1,37,478,479,optional
2,1,39,483,484,mandatory
2,1,41,488,489,optional
2,1,42,492,493,mandatory
2,1,43,495,496,optional
2,1,44,500,501,mandatory
2,1,46,505,506,optional
2,1,47,510,511,mandatory
2,1,49,515,516,mandatory
2,1,50,518,519,optional
2,1,52,522,523,mandatory
2,1,54,526,527,optional
2,1,55,530,531,mandatory
2,1,56,534,535,optional
2,1,57,537,538,mandatory
2,1,60,546,547,mandatory
3,1,1,361.99,362.99,mandatory
3,1,4,368.99,369.99,mandatory
3,1,6,373.99,374.99,mandatory
3,1,9,379.99,380.99,mandatory
3,1,10,382.99,383.99,optional
3,1,12,387.99,388.99,mandatory
3,1,14,393.99,394.99,mandatory
3,1,17,402.99,403.99,mandatory
3,1,19,407.99,408.99,mandatory
3,1,22,412.99,413.99,mandatory
3,1,25,420.99,421.99,mandatory
