vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,4,367,368,mandatory
1,1,6,372,373,mandatory
1,1,9,378,379,mandatory
1,1,12,384,385,mandatory
1,1,14,390,391,mandatory
1,1,17,399,400,mandatory
1,1,19,404,405,mandatory
1,1,22,409,410,mandatory
1,1,25,417,418,mandatory
1,1,27,423,424,mandatory
1,1,30,434,435,mandatory
1,1,31,478,479,mandatory
1,1,34,485,486,mandatory
1,1,35,488,489,optional
1,1,36,492,493,mandatory
1,1,38,496,497,optional
1,1,39,499,500,mandatory
1,1,40,502,503,optional
1,1,42,507,508,mandatory
1,1,44,513,514,mandatory
1,1,47,521,522,mandatory
1,1,48,524,525,optional
1,1,49,527,528,mandatory
1,1,51,532,533,optional
1,1,52,535,536,mandatory
1,1,53,538,539,optional
1,1,55,543,544,mandatory
1,1,57,549,550,mandatory
1,1,58,554,555,optional
1,1,60,562,563,mandatory
2,1,1,360,361,mandatory
2,1,4,367,368,mandatory
2,1,6,372,373,mandatory
2,1,9,378,379,mandatory
2,1,12,384,385,mandatory
2,1,14,390,391,mandatory
2,1,17,399,400,mandatory
2,1,19,404,405,mandatory
2,1,22,409,410,mandatory
2,1,25,417,418,mandatory
2,1,27,423,424,mandatory
2,1,30,434,435,mandatory
2,1,31,462,463,mandatory
2,1,33,468,469,optional
2,1,34,471,472,mandatory
2,1,36,477,478,mandatory
2,1,39,483,484,mandatory
2,1,41,488,489,optional
2,1,42,492,493,mandatory
2,1,43,495,496,optional
2,1,44,500,501,mandatory
2,1,46,505,506,optional
2,1,47,510,511,mandatory
2,1,49,515,516,mandatory
2,1,52,520,521,mandatory
2,1,54,524,525,optional
2,1,55,528,529,mandatory
2,1,56,532,533,optional
2,1,57,535,536,mandatory
2,1,60,544,545,mandatory
3,1,1,360,361,mandatory
3,1,4,367,368,mandatory
3,1,6,372,373,mandatory
3,1,9,378,379,mandatory
3,1,12,384,385,mandatory
3,1,14,390,391,mandatory
3,1,17,399,400,mandatory
3,1,19,404,405,mandatory
3,1,22,409,410,mandatory
3,1,25,417,418,mandatory
3,1,27,423,424,mandatory
3,1,30,434,435,mandatory
3,1,31,445,446,mandatory
3,1,33,451,452,optional
3,1,34,454,455,mandatory
3,1,36,460,461,mandatory
3,1,39,466,467,mandatory
3,1,42,472,473,mandatory
3,1,44,478,479,mandatory
3,1,47,486,487,mandatory
3,1,49,491,492,mandatory
3,1,51,496,497,optional
3,1,52,499,500,mandatory
3,1,53,502,503,optional
3,1,54,505,506,optional
3,1,55,509,510,mandatory
3,1,57,515,516,mandatory
3,1,58,520,521,optional
3,1,60,528,529,mandatory
4,1,1,423,424,mandatory
4,1,4,430,431,mandatory
4,1,5,433,434,optional
4,1,6,436,437,mandatory
4,1,9,442,443,mandatory
4,1,11,446,447,optional
4,1,12,449,450,mandatory
4,1,13,451,452,optional
4,1,14,456,457,mandatory
4,1,17,465,466,mandatory
4,1,19,470,471,mandatory
4,1,20,473,474,optional
4,1,22,477,478,mandatory
4,1,25,485,486,mandatory
4,1,27,491,492,mandatory
4,1,30,502,503,mandatory
4,1,31,504,505,mandatory
4,1,33,510,511,optional
4,1,34,513,514,mandatory
4,1,35,516,517,optional
4,1,36,520,521,mandatory
4,1,37,523,524,optional
4,1,39,528,529,mandatory
4,1,40,531,532,optional
4,1,42,536,537,mandatory
4,1,44,542,543,mandatory
4,1,45,546,547,optional
4,1,46,550,551,optional
4,1,47,555,556,mandatory
4,1,49,560,561,mandatory
4,1,52,565,566,mandatory
4,1,55,573,574,mandatory
4,1,56,577,578,optional
4,1,57,580,581,mandatory
4,1,59,587,588,optional
4,1,60,592,593,mandatory
5,1,1,431,432,mandatory
5,1,4,438,439,mandatory
5,1,5,441,442,optional
5,1,6,444,445,mandatory
5,1,7,447,448,optional
5,1,8,450,451,optional
5,1,9,453,454,mandatory
5,1,12,459,460,mandatory
5,1,13,461,462,optional
5,1,14,466,467,mandatory
5,1,17,475,476,mandatory
5,1,19,480,481,mandatory
5,1,21,484,485,optional
5,1,22,486,487,mandatory
5,1,25,494,495,mandatory
5,1,27,500,501,mandatory
5,1,28,504,505,optional
5,1,30,511,512,mandatory
5,1,31,512,513,mandatory
5,1,32,516,517,optional
5,1,33,519,520,optional
5,1,34,522,523,mandatory
5,1,36,528,529,mandatory
5,1,39,534,535,mandatory
5,1,42,540,541,mandatory
5,1,44,546,547,mandatory
5,1,47,554,555,mandatory
5,1,49,559,560,mandatory
5,1,50,562,563,optional
5,1,51,565,566,optional
5,1,52,568,569,mandatory
5,1,53,571,572,optional
5,1,55,576,577,mandatory
5,1,57,582,583,mandatory
5,1,58,587,588,optional
5,1,60,595,596,mandatory
