vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,410,411,mandatory
1,1,27,413,414,mandatory
1,1,30,416,417,mandatory
1,1,32,417,418,optional
1,1,34,419,420,mandatory
1,1,37,423,424,mandatory
1,1,38,428,429,mandatory
1,1,39,430,431,mandatory
1,1,43,434,435,mandatory
1,1,50,438,439,mandatory
1,2,1,439,440,mandatory
1,2,8,443,444,mandatory
1,2,9,444,445,optional
1,2,12,448,449,mandatory
1,2,13,450,451,mandatory
1,2,14,455,456,mandatory
1,2,16,458,459,optional
1,2,17,460,461,mandatory
1,2,21,462,463,mandatory
1,2,24,465,466,mandatory
1,2,25,469,470,mandatory
1,2,26,474,475,mandatory
1,2,27,477,478,mandatory
1,2,28,480,481,optional
1,2,30,482,483,mandatory
1,2,31,486,487,optional
1,2,32,489,490,optional
1,2,33,490,491,optional
1,2,34,491,492,mandatory
1,2,35,493,494,optional
1,2,37,496,497,mandatory
1,2,38,501,502,mandatory
1,2,39,503,504,mandatory
1,2,42,507,508,optional
1,2,43,508,509,mandatory
1,2,44,511,512,optional
1,2,45,512,513,optional
1,2,46,515,516,optional
1,2,48,517,518,optional
1,2,49,519,520,optional
1,2,50,524,525,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,427,428,mandatory
2,1,27,430,431,mandatory
2,1,30,433,434,mandatory
2,1,34,435,436,mandatory
2,1,36,437,438,optional
2,1,37,439,440,mandatory
2,1,38,444,445,mandatory
2,1,39,446,447,mandatory
2,1,43,450,451,mandatory
2,1,50,454,455,mandatory
2,2,1,455,456,mandatory
2,2,5,459,460,optional
2,2,8,462,463,mandatory
2,2,12,466,467,mandatory
2,2,13,468,469,mandatory
2,2,14,473,474,mandatory
2,2,17,477,478,mandatory
2,2,19,479,480,optional
2,2,21,480,481,mandatory
2,2,24,483,484,mandatory
2,2,25,487,488,mandatory
2,2,26,492,493,mandatory
2,2,27,495,496,mandatory
2,2,28,498,499,optional
2,2,29,502,503,optional
2,2,30,505,506,mandatory
2,2,31,509,510,optional
2,2,34,513,514,mandatory
2,2,35,515,516,optional
2,2,37,518,519,mandatory
2,2,38,523,524,mandatory
2,2,39,525,526,mandatory
2,2,43,529,530,mandatory
2,2,46,532,533,optional
2,2,48,534,535,optional
2,2,50,537,538,mandatory
3,1,1,403,404,mandatory
3,1,8,407,408,mandatory
3,1,10,411,412,optional
3,1,12,417,418,mandatory
3,1,13,419,420,mandatory
3,1,14,424,425,mandatory
3,1,17,428,429,mandatory
3,1,18,429,430,optional
3,1,21,431,432,mandatory
3,1,24,434,435,mandatory
3,1,25,438,439,mandatory
3,1,26,439,440,mandatory
3,1,27,442,443,mandatory
3,1,29,444,445,optional
3,1,30,447,448,mandatory
3,1,34,449,450,mandatory
3,1,35,451,452,optional
3,1,37,454,455,mandatory
3,1,38,459,460,mandatory
3,1,39,461,462,mandatory
3,1,43,465,466,mandatory
3,1,49,469,470,optional
3,1,50,474,475,mandatory
3,2,1,475,476,mandatory
3,2,4,477,478,optional
3,2,8,480,481,mandatory
3,2,12,484,485,mandatory
3,2,13,486,487,mandatory
3,2,14,491,492,mandatory
3,2,17,495,496,mandatory
3,2,21,497,498,mandatory
3,2,24,500,501,mandatory
3,2,25,504,505,mandatory
3,2,26,505,506,mandatory
3,2,27,508,509,mandatory
3,2,30,511,512,mandatory
3,2,34,513,514,mandatory
3,2,37,517,518,mandatory
3,2,38,522,523,mandatory
3,2,39,524,525,mandatory
3,2,40,529,530,optional
3,2,41,530,531,optional
3,2,43,533,534,mandatory
3,2,50,537,538,mandatory
4,1,1,410,411,mandatory
4,1,7,416,417,optional
4,1,8,419,420,mandatory
4,1,11,422,423,optional
4,1,12,427,428,mandatory
4,1,13,429,430,mandatory
4,1,14,434,435,mandatory
4,1,17,438,439,mandatory
4,1,19,440,441,optional
4,1,21,441,442,mandatory
4,1,23,443,444,optional
4,1,24,448,449,mandatory
4,1,25,452,453,mandatory
4,1,26,453,454,mandatory
4,1,27,456,457,mandatory
4,1,28,459,460,optional
4,1,30,461,462,mandatory
4,1,32,462,463,optional
4,1,33,463,464,optional
4,1,34,464,465,mandatory
4,1,36,466,467,optional
4,1,37,468,469,mandatory
4,1,38,473,474,mandatory
4,1,39,475,476,mandatory
4,1,40,480,481,optional
4,1,41,481,482,optional
4,1,43,484,485,mandatory
4,1,48,488,489,optional
4,1,50,491,492,mandatory
