vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,393,394,mandatory
1,1,27,396,397,mandatory
1,1,30,399,400,mandatory
1,1,34,401,402,mandatory
1,1,37,405,406,mandatory
1,1,38,410,411,mandatory
1,1,39,412,413,mandatory
1,1,43,416,417,mandatory
1,1,44,419,420,optional
1,1,47,423,424,optional
1,1,50,425,426,mandatory
1,2,1,434,435,mandatory
1,2,8,438,439,mandatory
1,2,11,441,442,optional
1,2,12,446,447,mandatory
1,2,13,448,449,mandatory
1,2,14,453,454,mandatory
1,2,17,457,458,mandatory
1,2,21,459,460,mandatory
1,2,23,461,462,optional
1,2,24,466,467,mandatory
1,2,25,470,471,mandatory
1,2,26,477,478,mandatory
1,2,27,480,481,mandatory
1,2,28,483,484,optional
1,2,29,487,488,optional
1,2,30,490,491,mandatory
1,2,31,494,495,optional
1,2,34,498,499,mandatory
1,2,36,500,501,optional
1,2,37,502,503,mandatory
1,2,38,507,508,mandatory
1,2,39,509,510,mandatory
1,2,42,513,514,optional
1,2,43,514,515,mandatory
1,2,44,517,518,optional
1,2,45,518,519,optional
1,2,46,521,522,optional
1,2,47,524,525,optional
1,2,49,527,528,optional
1,2,50,532,533,mandatory
2,1,1,364,365,mandatory
2,1,8,368,369,mandatory
2,1,12,372,373,mandatory
2,1,13,374,375,mandatory
2,1,14,379,380,mandatory
2,1,17,383,384,mandatory
2,1,21,385,386,mandatory
2,1,24,388,389,mandatory
2,1,25,392,393,mandatory
2,1,26,393,394,mandatory
2,1,27,396,397,mandatory
2,1,30,399,400,mandatory
2,1,34,401,402,mandatory
2,1,37,405,406,mandatory
2,1,38,410,411,mandatory
2,1,39,412,413,mandatory
2,1,43,416,417,mandatory
2,1,50,420,421,mandatory
2,2,1,424,425,mandatory
2,2,8,428,429,mandatory
2,2,11,431,432,optional
2,2,12,436,437,mandatory
2,2,13,438,439,mandatory
2,2,14,443,444,mandatory
2,2,17,447,448,mandatory
2,2,18,448,449,optional
2,2,21,450,451,mandatory
2,2,23,452,453,optional
2,2,24,457,458,mandatory
2,2,25,461,462,mandatory
2,2,26,462,463,mandatory
2,2,27,465,466,mandatory
2,2,28,468,469,optional
2,2,30,470,471,mandatory
2,2,32,471,472,optional
2,2,33,472,473,optional
2,2,34,473,474,mandatory
2,2,35,475,476,optional
2,2,37,478,479,mandatory
2,2,38,483,484,mandatory
2,2,39,485,486,mandatory
2,2,42,489,490,optional
2,2,43,490,491,mandatory
2,2,45,493,494,optional
2,2,46,496,497,optional
2,2,47,499,500,optional
2,2,50,501,502,mandatory
3,1,1,367,368,mandatory
3,1,8,371,372,mandatory
3,1,11,374,375,optional
3,1,12,379,380,mandatory
3,1,13,381,382,mandatory
3,1,14,386,387,mandatory
3,1,17,390,391,mandatory
3,1,21,392,393,mandatory
3,1,24,395,396,mandatory
3,1,25,399,400,mandatory
3,1,26,417,418,mandatory
3,1,27,420,421,mandatory
3,1,28,423,424,optional
3,1,30,425,426,mandatory
3,1,33,427,428,optional
3,1,34,428,429,mandatory
3,1,36,430,431,optional
3,1,37,432,433,mandatory
3,1,38,437,438,mandatory
3,1,39,439,440,mandatory
3,1,40,444,445,optional
3,1,43,447,448,mandatory
3,1,44,450,451,optional
3,1,45,451,452,optional
3,1,50,457,458,mandatory
3,2,1,462,463,mandatory
3,2,3,465,466,optional
3,2,7,468,469,optional
3,2,8,471,472,mandatory
3,2,11,474,475,optional
3,2,12,479,480,mandatory
3,2,13,481,482,mandatory
3,2,14,486,487,mandatory
3,2,15,488,489,optional
3,2,17,490,491,mandatory
3,2,21,492,493,mandatory
3,2,24,495,496,mandatory
3,2,25,499,500,mandatory
3,2,26,500,501,mandatory
3,2,27,503,504,mandatory
3,2,30,506,507,mandatory
3,2,33,508,509,optional
3,2,34,509,510,mandatory
3,2,37,513,514,mandatory
3,2,38,518,519,mandatory
3,2,39,520,521,mandatory
3,2,40,525,526,optional
3,2,43,528,529,mandatory
3,2,44,531,532,optional
3,2,45,532,533,optional
3,2,46,535,536,optional
3,2,50,539,540,mandatory
4,1,1,392,393,mandatory
4,1,8,396,397,mandatory
4,1,12,400,401,mandatory
4,1,13,402,403,mandatory
4,1,14,407,408,mandatory
4,1,17,411,412,mandatory
4,1,20,415,416,optional
4,1,21,419,420,mandatory
4,1,24,422,423,mandatory
4,1,25,426,427,mandatory
4,1,26,440,441,mandatory
4,1,27,443,444,mandatory
4,1,30,446,447,mandatory
4,1,31,450,451,optional
4,1,32,453,454,optional
4,1,34,455,456,mandatory
4,1,37,459,460,mandatory
4,1,38,464,465,mandatory
4,1,39,466,467,mandatory
4,1,43,470,471,mandatory
4,1,44,473,474,optional
4,1,45,474,475,optional
4,1,50,480,481,mandatory
4,2,1,481,482,mandatory
4,2,8,485,486,mandatory
4,2,12,489,490,mandatory
4,2,13,491,492,mandatory
4,2,14,496,497,mandatory
4,2,15,498,499,optional
4,2,16,499,500,optional
4,2,17,501,502,mandatory
4,2,21,503,504,mandatory
4,2,24,506,507,mandatory
4,2,25,510,511,mandatory
4,2,26,511,512,mandatory
4,2,27,514,515,mandatory
4,2,30,517,518,mandatory
4,2,34,519,520,mandatory
4,2,37,523,524,mandatory
4,2,38,528,529,mandatory
4,2,39,530,531,mandatory
4,2,43,534,535,mandatory
4,2,50,538,539,mandatory
