vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,412,413,mandatory
1,1,27,415,416,mandatory
1,1,30,418,419,mandatory
1,1,34,420,421,mandatory
1,1,37,424,425,mandatory
1,1,38,429,430,mandatory
1,1,39,431,432,mandatory
1,1,43,435,436,mandatory
1,1,49,439,440,optional
1,1,50,444,445,mandatory
1,2,1,445,446,mandatory
1,2,6,452,453,optional
1,2,8,455,456,mandatory
1,2,12,459,460,mandatory
1,2,13,461,462,mandatory
1,2,14,466,467,mandatory
1,2,16,469,470,optional
1,2,17,471,472,mandatory
1,2,21,473,474,mandatory
1,2,24,476,477,mandatory
1,2,25,480,481,mandatory
1,2,26,481,482,mandatory
1,2,27,484,485,mandatory
1,2,30,487,488,mandatory
1,2,31,491,492,optional
1,2,32,494,495,optional
1,2,33,495,496,optional
1,2,34,496,497,mandatory
1,2,35,498,499,optional
1,2,37,501,502,mandatory
1,2,38,506,507,mandatory
1,2,39,508,509,mandatory
1,2,41,514,515,optional
1,2,43,517,518,mandatory
1,2,44,520,521,optional
1,2,50,526,527,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,421,422,mandatory
2,1,27,424,425,mandatory
2,1,30,427,428,mandatory
2,1,33,429,430,optional
2,1,34,430,431,mandatory
2,1,37,434,435,mandatory
2,1,38,439,440,mandatory
2,1,39,441,442,mandatory
2,1,42,445,446,optional
2,1,43,446,447,mandatory
2,1,44,449,450,optional
2,1,47,453,454,optional
2,1,48,454,455,optional
2,1,50,457,458,mandatory
2,2,1,458,459,mandatory
2,2,5,462,463,optional
2,2,8,465,466,mandatory
2,2,12,469,470,mandatory
2,2,13,471,472,mandatory
2,2,14,476,477,mandatory
2,2,17,480,481,mandatory
2,2,19,482,483,optional
2,2,20,485,486,optional
2,2,21,489,490,mandatory
2,2,23,491,492,optional
2,2,24,496,497,mandatory
2,2,25,500,501,mandatory
2,2,26,501,502,mandatory
2,2,27,504,505,mandatory
2,2,30,507,508,mandatory
2,2,34,509,510,mandatory
2,2,35,511,512,optional
2,2,37,514,515,mandatory
2,2,38,519,520,mandatory
2,2,39,521,522,mandatory
2,2,40,526,527,optional
2,2,41,527,528,optional
2,2,43,530,531,mandatory
2,2,49,534,535,optional
2,2,50,539,540,mandatory
3,1,1,392,393,mandatory
3,1,8,396,397,mandatory
3,1,12,400,401,mandatory
3,1,13,402,403,mandatory
3,1,14,407,408,mandatory
3,1,17,411,412,mandatory
3,1,18,412,413,optional
3,1,20,416,417,optional
3,1,21,420,421,mandatory
3,1,24,423,424,mandatory
3,1,25,427,428,mandatory
3,1,26,438,439,mandatory
3,1,27,441,442,mandatory
3,1,30,444,445,mandatory
3,1,34,446,447,mandatory
3,1,37,450,451,mandatory
3,1,38,455,456,mandatory
3,1,39,457,458,mandatory
3,1,41,463,464,optional
3,1,43,466,467,mandatory
3,1,50,470,471,mandatory
3,2,1,471,472,mandatory
3,2,8,475,476,mandatory
3,2,12,479,480,mandatory
3,2,13,481,482,mandatory
3,2,14,486,487,mandatory
3,2,16,489,490,optional
3,2,17,491,492,mandatory
3,2,19,493,494,optional
3,2,21,494,495,mandatory
3,2,24,497,498,mandatory
3,2,25,501,502,mandatory
3,2,26,504,505,mandatory
3,2,27,507,508,mandatory
3,2,30,510,511,mandatory
3,2,34,512,513,mandatory
3,2,37,516,517,mandatory
3,2,38,521,522,mandatory
3,2,39,523,524,mandatory
3,2,42,527,528,optional
3,2,43,528,529,mandatory
3,2,50,532,533,mandatory
4,1,1,411,412,mandatory
4,1,8,415,416,mandatory
4,1,9,416,417,optional
4,1,12,420,421,mandatory
4,1,13,422,423,mandatory
4,1,14,427,428,mandatory
4,1,17,431,432,mandatory
4,1,18,432,433,optional
4,1,21,434,435,mandatory
4,1,24,437,438,mandatory
4,1,25,441,442,mandatory
4,1,26,451,452,mandatory
4,1,27,454,455,mandatory
4,1,30,457,458,mandatory
4,1,31,461,462,optional
4,1,34,465,466,mandatory
4,1,36,467,468,optional
4,1,37,469,470,mandatory
4,1,38,474,475,mandatory
4,1,39,476,477,mandatory
4,1,43,480,481,mandatory
4,1,44,483,484,optional
4,1,46,485,486,optional
4,1,50,489,490,mandatory
5,1,1,441,442,mandatory
5,1,8,445,446,mandatory
5,1,9,446,447,optional
5,1,12,450,451,mandatory
5,1,13,452,453,mandatory
5,1,14,457,458,mandatory
5,1,16,460,461,optional
5,1,17,462,463,mandatory
5,1,21,464,465,mandatory
5,1,24,467,468,mandatory
5,1,25,471,472,mandatory
5,1,26,472,473,mandatory
5,1,27,475,476,mandatory
5,1,29,477,478,optional
5,1,30,480,481,mandatory
5,1,32,481,482,optional
5,1,33,482,483,optional
5,1,34,483,484,mandatory
5,1,35,485,486,optional
5,1,36,486,487,optional
5,1,37,488,489,mandatory
5,1,38,493,494,mandatory
5,1,39,495,496,mandatory
5,1,43,499,500,mandatory
5,1,44,502,503,optional
5,1,45,503,504,optional
5,1,47,508,509,optional
5,1,48,509,510,optional
5,1,49,511,512,optional
5,1,50,516,517,mandatory
