vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,417,418,mandatory
1,1,27,420,421,mandatory
1,1,30,423,424,mandatory
1,1,34,425,426,mandatory
1,1,37,429,430,mandatory
1,1,38,434,435,mandatory
1,1,39,436,437,mandatory
1,1,43,440,441,mandatory
1,1,47,443,444,optional
1,1,49,446,447,optional
1,1,50,451,452,mandatory
1,2,1,452,453,mandatory
1,2,5,456,457,optional
1,2,6,459,460,optional
1,2,8,462,463,mandatory
1,2,12,466,467,mandatory
1,2,13,468,469,mandatory
1,2,14,473,474,mandatory
1,2,16,476,477,optional
1,2,17,478,479,mandatory
1,2,20,482,483,optional
1,2,21,486,487,mandatory
1,2,23,488,489,optional
1,2,24,493,494,mandatory
1,2,25,497,498,mandatory
1,2,26,503,504,mandatory
1,2,27,506,507,mandatory
1,2,30,509,510,mandatory
1,2,34,511,512,mandatory
1,2,35,513,514,optional
1,2,37,516,517,mandatory
1,2,38,521,522,mandatory
1,2,39,523,524,mandatory
1,2,40,528,529,optional
1,2,42,530,531,optional
1,2,43,531,532,mandatory
1,2,50,535,536,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,423,424,mandatory
2,1,27,426,427,mandatory
2,1,30,429,430,mandatory
2,1,33,431,432,optional
2,1,34,432,433,mandatory
2,1,37,436,437,mandatory
2,1,38,441,442,mandatory
2,1,39,443,444,mandatory
2,1,43,447,448,mandatory
2,1,48,451,452,optional
2,1,50,454,455,mandatory
2,2,1,455,456,mandatory
2,2,8,459,460,mandatory
2,2,12,463,464,mandatory
2,2,13,465,466,mandatory
2,2,14,470,471,mandatory
2,2,16,473,474,optional
2,2,17,475,476,mandatory
2,2,21,477,478,mandatory
2,2,24,480,481,mandatory
2,2,25,484,485,mandatory
2,2,26,485,486,mandatory
2,2,27,488,489,mandatory
2,2,30,491,492,mandatory
2,2,33,493,494,optional
2,2,34,494,495,mandatory
2,2,37,498,499,mandatory
2,2,38,503,504,mandatory
2,2,39,505,506,mandatory
2,2,43,509,510,mandatory
2,2,44,512,513,optional
2,2,48,515,516,optional
2,2,49,517,518,optional
2,2,50,522,523,mandatory
3,1,1,392,393,mandatory
3,1,8,396,397,mandatory
3,1,12,400,401,mandatory
3,1,13,402,403,mandatory
3,1,14,407,408,mandatory
3,1,17,411,412,mandatory
3,1,18,412,413,optional
3,1,20,416,417,optional
3,1,21,420,421,mandatory
3,1,24,423,424,mandatory
3,1,25,427,428,mandatory
3,1,26,472,473,mandatory
3,1,27,475,476,mandatory
3,1,29,477,478,optional
3,1,30,480,481,mandatory
3,1,32,481,482,optional
3,1,34,483,484,mandatory
3,1,35,485,486,optional
3,1,36,486,487,optional
3,1,37,488,489,mandatory
3,1,38,493,494,mandatory
3,1,39,495,496,mandatory
3,1,43,499,500,mandatory
3,1,44,502,503,optional
3,1,47,506,507,optional
3,1,48,507,508,optional
3,1,50,510,511,mandatory
4,1,1,411,412,mandatory
4,1,8,415,416,mandatory
4,1,9,416,417,optional
4,1,12,420,421,mandatory
4,1,13,422,423,mandatory
4,1,14,427,428,mandatory
4,1,17,431,432,mandatory
4,1,18,432,433,optional
4,1,21,434,435,mandatory
4,1,24,437,438,mandatory
4,1,25,441,442,mandatory
4,1,26,453,454,mandatory
4,1,27,456,457,mandatory
4,1,30,459,460,mandatory
4,1,31,463,464,optional
4,1,34,467,468,mandatory
4,1,36,469,470,optional
4,1,37,471,472,mandatory
4,1,38,476,477,mandatory
4,1,39,478,479,mandatory
4,1,43,482,483,mandatory
4,1,44,485,486,optional
4,1,46,487,488,optional
4,1,50,491,492,mandatory
