vehicle,trip,stop,arrival,departure,stop_type
1,1,1,362.99,363.99,mandatory
1,1,8,366.99,367.99,mandatory
1,1,12,370.99,371.99,mandatory
1,1,13,372.99,373.99,mandatory
1,1,14,377.99,378.99,mandatory
1,1,17,381.99,382.99,mandatory
1,1,21,383.99,384.99,mandatory
1,1,24,386.99,387.99,mandatory
1,1,25,390.99,391.99,mandatory
1,1,26,391.99,392.99,mandatory
1,1,27,394.99,395.99,mandatory
1,1,28,397.99,398.99,optional
1,1,30,399.99,400.99,mandatory
1,1,34,401.99,402.99,mandatory
1,1,37,405.99,406.99,mandatory
1,1,38,410.99,411.99,mandatory
1,1,39,412.99,413.99,mandatory
1,1,43,416.99,417.99,mandatory
1,1,44,419.99,420.99,optional
1,1,47,423.99,424.99,optional
1,1,50,425.99,426.99,mandatory
1,2,1,426.99,427.99,mandatory
1,2,3,429.99,430.99,optional
1,2,6,433.99,434.99,optional
1,2,8,436.99,437.99,mandatory
1,2,12,440.99,441.99,mandatory
1,2,13,442.99,443.99,mandatory
1,2,14,447.99,448.99,mandatory
1,2,17,451.99,452.99,mandatory
1,2,21,453.99,454.99,mandatory
1,2,24,456.99,457.99,mandatory
1,2,25,460.99,461.99,mandatory
1,2,26,462,463,mandatory
1,2,27,465,466,mandatory
1,2,28,468,469,optional
1,2,30,470,471,mandatory
1,2,32,471,472,optional
1,2,33,472,473,optional
1,2,34,473,474,mandatory
1,2,35,475,476,optional
1,2,36,476,477,optional
1,2,37,478,479,mandatory
1,2,38,483,484,mandatory
1,2,39,485,486,mandatory
1,2,42,489,490,optional
1,2,43,490,491,mandatory
1,2,44,493,494,optional
1,2,45,494,495,optional
1,2,46,497,498,optional
1,2,47,500,501,optional
1,2,48,501,502,optional
1,2,49,503,504,optional
1,2,50,508,509,mandatory
2,1,1,373.99,374.99,mandatory
2,1,8,377.99,378.99,mandatory
2,1,12,381.99,382.99,mandatory
2,1,13,383.99,384.99,mandatory
2,1,14,388.99,389.99,mandatory
2,1,17,392.99,393.99,mandatory
2,1,20,396.99,397.99,optional
2,1,21,400.99,401.99,mandatory
2,1,22,403.99,404.99,optional
2,1,24,405.99,406.99,mandatory
2,1,25,409.99,410.99,mandatory
2,1,26,410.99,411.99,mandatory
2,1,27,413.99,414.99,mandatory
2,1,30,416.99,417.99,mandatory
2,1,34,418.99,419.99,mandatory
2,1,37,422.99,423.99,mandatory
2,1,38,427.99,428.99,mandatory
2,1,39,429.99,430.99,mandatory
2,1,40,434.99,435.99,optional
2,1,43,437.99,438.99,mandatory
2,1,50,441.99,442.99,mandatory
2,2,1,448.99,449.99,mandatory
2,2,4,450.99,451.99,optional
2,2,8,453.99,454.99,mandatory
2,2,12,457.99,458.99,mandatory
2,2,13,459.99,460.99,mandatory
2,2,14,464.99,465.99,mandatory
2,2,16,467.99,468.99,optional
2,2,17,469.99,470.99,mandatory
2,2,18,470.99,471.99,optional
2,2,19,471.99,472.99,optional
2,2,21,472.99,473.99,mandatory
2,2,22,475.99,476.99,optional
2,2,24,477.99,478.99,mandatory
2,2,25,481.99,482.99,mandatory
2,2,26,485,486,mandatory
2,2,27,488,489,mandatory
2,2,29,490,491,optional
2,2,30,493,494,mandatory
2,2,32,494,495,optional
2,2,33,495,496,optional
2,2,34,496,497,mandatory
2,2,35,498,499,optional
2,2,36,499,500,optional
2,2,37,501,502,mandatory
2,2,38,506,507,mandatory
2,2,39,508,509,mandatory
2,2,42,512,513,optional
2,2,43,513,514,mandatory
2,2,47,516,517,optional
2,2,48,517,518,optional
2,2,49,519,520,optional
2,2,50,524,525,mandatory
3,1,1,392.99,393.99,mandatory
3,1,8,396.99,397.99,mandatory
3,1,12,400.99,401.99,mandatory
3,1,13,402.99,403.99,mandatory
3,1,14,407.99,408.99,mandatory
3,1,17,411.99,412.99,mandatory
3,1,21,413.99,414.99,mandatory
3,1,24,416.99,417.99,mandatory
3,1,25,420.99,421.99,mandatory
3,1,26,421.99,422.99,mandatory
3,1,27,424.99,425.99,mandatory
3,1,29,426.99,427.99,optional
3,1,30,429.99,430.99,mandatory
3,1,33,431.99,432.99,optional
3,1,34,432.99,433.99,mandatory
3,1,35,434.99,435.99,optional
3,1,37,437.99,438.99,mandatory
3,1,38,442.99,443.99,mandatory
3,1,39,444.99,445.99,mandatory
3,1,42,448.99,449.99,optional
3,1,43,449.99,450.99,mandatory
3,1,48,453.99,454.99,optional
3,1,50,456.99,457.99,mandatory
3,2,1,458,459,mandatory
3,2,4,460,461,optional
3,2,6,465,466,optional
3,2,8,468,469,mandatory
3,2,12,472,473,mandatory
3,2,13,474,475,mandatory
3,2,14,479,480,mandatory
3,2,15,481,482,optional
3,2,17,483,484,mandatory
3,2,18,484,485,optional
3,2,19,485,486,optional
3,2,21,486,487,mandatory
3,2,24,489,490,mandatory
3,2,25,493,494,mandatory
3,2,26,494,495,mandatory
3,2,27,497,498,mandatory
3,2,29,499,500,optional
3,2,30,502,503,mandatory
3,2,31,506,507,optional
3,2,34,510,511,mandatory
3,2,37,514,515,mandatory
3,2,38,519,520,mandatory
3,2,39,521,522,mandatory
3,2,40,526,527,optional
3,2,41,527,528,optional
3,2,43,530,531,mandatory
3,2,45,533,534,optional
3,2,50,539,540,mandatory
4,1,1,394.99,395.99,mandatory
4,1,7,400.99,401.99,optional
4,1,8,403.99,404.99,mandatory
4,1,12,407.99,408.99,mandatory
4,1,13,409.99,410.99,mandatory
4,1,14,414.99,415.99,mandatory
4,1,15,416.99,417.99,optional
4,1,16,417.99,418.99,optional
4,1,17,419.99,420.99,mandatory
4,1,19,421.99,422.99,optional
4,1,20,424.99,425.99,optional
4,1,21,428.99,429.99,mandatory
4,1,22,431.99,432.99,optional
4,1,24,433.99,434.99,mandatory
4,1,25,437.99,438.99,mandatory
4,1,26,447.99,448.99,mandatory
4,1,27,450.99,451.99,mandatory
4,1,29,452.99,453.99,optional
4,1,30,455.99,456.99,mandatory
4,1,32,456.99,457.99,optional
4,1,34,458.99,459.99,mandatory
4,1,36,460.99,461.99,optional
4,1,37,462.99,463.99,mandatory
4,1,38,467.99,468.99,mandatory
4,1,39,469.99,470.99,mandatory
4,1,40,474.99,475.99,optional
4,1,41,475.99,476.99,optional
4,1,43,478.99,479.99,mandatory
4,1,46,481.99,482.99,optional
4,1,47,484.99,485.99,optional
4,1,50,486.99,487.99,mandatory
